# int_0^beta dt <Sz_i (t) Sz_j (0) >
1.148297464999999917e+01 3.970214390999999843e+00 4.986602481000000253e+00 3.946847857999999931e+00 4.038914772000000042e+00 4.949193830999999655e+00 4.448517811000000322e+00 5.003389196999999733e+00 4.957571674000000428e+00 4.473182621000000303e+00 5.276097852000000366e+00 4.462678175999999830e+00 3.910118747999999922e+00 4.945808429000000395e+00 4.451456859000000321e+00 4.934233597000000415e+00
3.952266370999999889e+00 1.095551488999999989e+01 4.001425277000000058e+00 4.977562788000000182e+00 4.967916867999999653e+00 3.969317530000000094e+00 4.948300752999999830e+00 4.436847922000000111e+00 4.456598346999999904e+00 4.969940215000000272e+00 4.454722662000000000e+00 5.317973334999999580e+00 4.995477421999999557e+00 3.978030013999999781e+00 4.985817576999999723e+00 4.457418371000000157e+00
4.983326898999999699e+00 3.955117700000000180e+00 1.090633468999999955e+01 3.963330345999999782e+00 4.457747407000000273e+00 4.959659648999999781e+00 3.958041553000000157e+00 4.946900854999999986e+00 5.281595674000000074e+00 4.463483293000000351e+00 4.962254231000000182e+00 4.441745219000000411e+00 4.425855673000000046e+00 4.961529772999999643e+00 3.902303337000000205e+00 4.933487816000000414e+00
3.937427771999999937e+00 5.004300048000000167e+00 3.927948873000000063e+00 1.224473777999999946e+01 4.975465526999999888e+00 4.437166214000000330e+00 4.966377087999999773e+00 3.874543432999999926e+00 4.428327792000000152e+00 5.344520575999999856e+00 4.440729533999999923e+00 4.997889520000000196e+00 4.973334493000000300e+00 4.459673762999999624e+00 4.968578568999999945e+00 3.999651792999999955e+00
3.961416503000000144e+00 4.973342901999999732e+00 4.443836715999999853e+00 4.974889198999999707e+00 1.105590690999999914e+01 3.946388804000000139e+00 4.938716149000000222e+00 3.946652960000000210e+00 3.987198681000000189e+00 4.957860197999999663e+00 4.460003743999999770e+00 4.973621287000000279e+00 4.980378571000000143e+00 4.447067887000000219e+00 5.414514615999999947e+00 4.467000019000000322e+00
4.976722255000000317e+00 3.977717859999999828e+00 4.963348061999999672e+00 4.444556901000000337e+00 3.988537541999999991e+00 1.121312149000000069e+01 3.998214571000000106e+00 4.962080595999999844e+00 5.003619046999999931e+00 4.013435312000000366e+00 4.975277174000000358e+00 4.467247388999999735e+00 4.466380885000000411e+00 4.964033714000000153e+00 4.465322493000000392e+00 5.260847043000000056e+00
4.460776876999999807e+00 4.973204355000000021e+00 4.031122554999999608e+00 4.943089650000000113e+00 4.956213939000000401e+00 3.977670852999999784e+00 1.092919258000000049e+01 3.953341152000000136e+00 4.455673443000000233e+00 4.981894060000000124e+00 3.913968498000000018e+00 4.990411954999999899e+00 5.323202455999999749e+00 4.468077781999999942e+00 4.952440185000000383e+00 4.472078620999999643e+00
4.962164514000000359e+00 4.448089095000000270e+00 4.939917470000000144e+00 3.948208739000000023e+00 3.925980352999999923e+00 4.958404407999999819e+00 4.006881399000000066e+00 1.106213065999999934e+01 4.957765479999999947e+00 4.468579910999999960e+00 4.986918433999999678e+00 3.998866244999999875e+00 4.441166959000000247e+00 5.263264377999999688e+00 4.456766018999999801e+00 4.916873408999999917e+00
4.936730620999999708e+00 4.449127550000000042e+00 5.251192049000000139e+00 4.472610481000000249e+00 3.965773603999999786e+00 4.974027805999999607e+00 4.472553438000000270e+00 4.950175779000000276e+00 1.113492669000000035e+01 3.996750932999999950e+00 4.952670892000000435e+00 4.041660835000000063e+00 3.935511534999999839e+00 4.921715736000000341e+00 4.473401091999999579e+00 4.962542349999999658e+00
4.435320027000000387e+00 4.983491385999999856e+00 4.428959649000000276e+00 5.325365662000000277e+00 5.002708776999999607e+00 3.878396041999999877e+00 4.973227976999999633e+00 4.426142296000000087e+00 3.870006760999999962e+00 1.162147226000000089e+01 3.919594805000000015e+00 4.989741658999999885e+00 4.971427911000000144e+00 3.944448044000000042e+00 4.979936592999999689e+00 4.458022223000000395e+00
5.291815397999999782e+00 4.453315300999999948e+00 4.942882105999999887e+00 4.468509446999999746e+00 4.445320340000000314e+00 4.954417891000000296e+00 3.913866512999999880e+00 4.958334978999999976e+00 4.938951482000000226e+00 3.976086013000000197e+00 1.100105562999999975e+01 4.012257509000000333e+00 4.484127089000000232e+00 4.960522680999999601e+00 4.018763065999999995e+00 4.956020899000000313e+00
4.459426136000000263e+00 5.257609568000000344e+00 4.468380368000000047e+00 4.963575121999999951e+00 4.961076710000000389e+00 4.457683990999999679e+00 4.933876577999999569e+00 4.003069112999999568e+00 4.006177258000000130e+00 4.973200789999999927e+00 3.994038195999999985e+00 1.117453068000000016e+01 4.928226760000000262e+00 4.479326967000000437e+00 4.978770506000000040e+00 4.060126387999999586e+00
3.890466226000000027e+00 4.977519893000000195e+00 4.467266303999999799e+00 4.960644719000000258e+00 4.953230411999999916e+00 4.476124397999999616e+00 5.279888337000000043e+00 4.461330268000000210e+00 4.003514945000000047e+00 4.955235025000000348e+00 4.462559233000000347e+00 4.966264876000000328e+00 1.142846783999999971e+01 4.003679174000000174e+00 4.961496602999999617e+00 3.938376342000000196e+00
5.057592434000000026e+00 3.944405195999999947e+00 4.983615750000000233e+00 4.453132953999999977e+00 4.443895143999999853e+00 4.977858474999999672e+00 4.464550854999999707e+00 5.391991274999999639e+00 5.010018788000000001e+00 3.922349454999999985e+00 4.988033243000000283e+00 4.441063598000000390e+00 3.949055210000000038e+00 1.102996051999999949e+01 3.921745898000000174e+00 4.945358553000000157e+00
4.432924099000000062e+00 4.944084683999999896e+00 3.971140919000000213e+00 5.008447025999999802e+00 5.284658506999999616e+00 4.444406191999999756e+00 4.940933137000000031e+00 4.469250472999999779e+00 4.457330601999999864e+00 4.985522395000000273e+00 3.999586406999999788e+00 4.964002875000000259e+00 4.972916979999999931e+00 3.956369377000000132e+00 1.137801529000000045e+01 3.999625683000000098e+00
4.947495643999999970e+00 4.460548052000000041e+00 4.952250753999999588e+00 3.994624774000000045e+00 4.475963259000000249e+00 5.310560417999999672e+00 4.463487591999999893e+00 4.945937833000000339e+00 4.949898993999999774e+00 4.450961674000000201e+00 4.985456562999999619e+00 3.948693076000000080e+00 3.958049420000000040e+00 4.962435536000000091e+00 4.015935489000000302e+00 1.077232917999999984e+01
