                              Electron density <n>  1.0000000
                          Double occupancy <n+ n->  0.1907764
                            ZZ AF Structure Factor  1.2037477
                            Sq.Magnetization <m^2>  0.6184472
                                              Hkin -1.8811643
                                              Hint  0.3815528
                                                 E -1.4996115
                                  Average sign <s>  1.0000000
