                              Electron density <n>  0.6048010
                          Double occupancy <n+ n->  0.0625716
                            ZZ AF Structure Factor  0.4796577
                            Sq.Magnetization <m^2>  0.4796577
                                              Hkin -19.4586698
                                              Hint  1.1262894
                                                 E -18.3323804
                                  Average sign <s>  0.0052083
