# Green Up
5.368447073000000014e-01 -1.703022788000000121e-01 -1.798699474000000124e-04 -3.752587780999999852e-03 1.184910241999999965e-04 7.909186934999999858e-04 -1.481848751000000054e-03 -1.859303917000000106e-03 -1.471129466999999925e-03 -1.756080999000000087e-01 -1.729843152999999967e-01 -8.372914933999999268e-03 3.852790638999999823e-02 5.962064229000000161e-04 8.344705435000000218e-04 9.555400674000000261e-04 -1.702802235999999929e-03 1.291998117999999893e-03 4.180250595999999985e-02 -8.720659953999999187e-03 7.220394427999999578e-04 3.970706311999999683e-02 3.640861812999999798e-03 -1.542507545999999979e-02 -2.999170509000000030e-04 2.995398001000000132e-04 -1.347683285000000073e-03 -1.561755895999999977e-02 3.443596107000000163e-03 3.894880760000000303e-02 -6.826314226999999520e-04 2.561478448000000007e-04 -1.494200510999999995e-02 -1.610935223999999943e-03 7.652805755999999952e-03 -2.137330975000000084e-06 7.619467347000000342e-03 -1.968650888000000095e-03 -1.654441447000000107e-02 6.419110991999999946e-04 2.876478985000000205e-04 -3.155029824999999906e-03 -1.140747627999999991e-03 6.588222852000000414e-03 6.161986307000000230e-04 -5.243514833000000042e-03 1.740111580999999978e-03 7.665891466000000071e-03 4.625085770999999872e-04 -1.585172120000000098e-03 1.920274939999999956e-03 6.810395638999999736e-04 2.957881444999999835e-03 8.939519082000000477e-04 -3.086647879000000046e-03 -1.629239812999999995e-03 -4.804779212999999924e-03 8.594789214000000260e-04 7.074691991000000083e-04 3.083904232000000208e-04 1.714470847999999893e-05 -9.251112359000000004e-04 -6.046720603000000195e-04 6.400242960999999627e-03 9.006690086000000445e-04 -3.768768046999999843e-03 8.807391466000000007e-04 7.124626503999999944e-03 -1.246582371000000021e-03 1.361470609000000047e-04 -2.276034567000000033e-03 3.872706222000000154e-04 -1.720743595999999973e-02 -1.358633449000000090e-03 6.986545454999999738e-03 9.314973025999999509e-04 7.082043655999999653e-03 -6.385675717999999678e-04 -1.667470710999999911e-02 2.929437673999999922e-03 -3.380163780000000184e-03 3.814143309999999676e-02 3.935098076999999847e-03 -1.478556808999999944e-02 -9.939265318000000977e-04 -4.260677976000000152e-04 -1.148694903000000095e-03 -1.617877670999999865e-02 2.911517777000000116e-03 4.038083791000000172e-02 -1.707274787999999988e-01 -6.948398550000000132e-03 3.964227053000000250e-02 -9.516026065000000032e-05 -4.254360187000000147e-05 3.007801617000000188e-03 -5.862894932999999529e-04 9.794159804000000889e-04 3.946536870999999697e-02 -5.574912355000000326e-03
-1.696639954999999977e-01 4.575964918000000048e-01 -1.712678058999999864e-01 1.497884815000000104e-03 -5.184292350999999965e-03 8.721253092999999620e-04 1.153809117999999960e-03 1.794649339000000104e-03 -5.054491514000000046e-03 5.121632068000000256e-04 8.627584557999999279e-03 -1.677336564999999946e-01 7.075360073000000298e-03 3.686758470999999815e-02 -2.999943283999999982e-04 8.382035706000000135e-04 -1.033767114000000084e-03 -7.242776597999999594e-04 -5.854833438000000027e-04 4.046441038000000295e-02 3.696410705000000019e-02 2.607176309000000178e-03 3.947411970999999825e-02 -3.473455479000000113e-03 -1.535369053999999928e-02 3.859106686000000273e-05 -5.863926633000000280e-04 2.559244288000000166e-03 -1.341878617000000044e-02 -3.042550810999999997e-03 -2.444971545000000201e-03 -3.211126110999999901e-03 -1.495300489999999965e-03 -1.401348017000000022e-02 2.002019039000000125e-03 5.286747262999999877e-03 -1.007296473000000034e-03 5.837479381999999793e-03 5.103431450999999569e-04 -1.804210989999999876e-02 1.692096505000000072e-03 1.108662112000000045e-03 -8.044980253999999822e-04 2.120582435000000193e-03 5.897760220000000143e-03 2.989623473999999904e-04 -2.188507877000000091e-03 -7.636089914999999798e-04 5.182802864000000259e-03 -3.590931706000000004e-04 2.049327351000000046e-04 8.484962417999999604e-04 -1.197683049999999968e-03 1.135019268999999924e-03 -2.706417106000000034e-03 -4.320953116999999739e-03 1.789796081000000075e-03 -3.159928747999999829e-03 2.059808000000000049e-04 1.386363056000000041e-03 -2.123151328000000033e-04 4.617259633000000041e-04 -1.706517452999999985e-03 1.719075284999999976e-03 6.355704192999999877e-03 -1.535064066000000000e-03 -3.431002595000000061e-03 -2.491836819999999745e-04 5.545282270999999687e-03 1.268675248000000018e-03 -8.475871154999999870e-04 -2.563276889000000100e-03 -1.249522694999999914e-03 -1.537791122000000017e-02 1.337871384000000009e-03 7.269748880000000309e-03 8.537381970999999943e-04 6.446784952999999770e-03 8.859311346000000491e-04 -1.414646498000000051e-02 4.010920937999999658e-02 4.421149552000000049e-04 3.783348495999999672e-02 -2.604476595999999887e-03 -1.563841527000000078e-02 1.453516744000000029e-03 1.532806700000000077e-03 9.952535919999999994e-04 -1.655725203000000048e-02 -3.559271352000000031e-03 8.185568277000000031e-03 -1.686652228999999947e-01 8.881229735999999694e-03 4.043339077000000087e-02 -4.613534330999999951e-04 -9.835049745000000714e-04 -7.307930563999999940e-04 -5.451980881000000534e-04 -1.065201498000000038e-04 4.097417326000000332e-02
-9.163536037999999752e-04 -1.724254752999999918e-01 5.403158354000000552e-01 -1.725532727000000099e-01 -1.077870663000000040e-03 -8.912776273000000285e-04 8.246019190000000157e-04 3.070049452999999966e-03 2.993757138999999872e-04 -3.788463389999999903e-03 4.064575646000000153e-02 -8.800249124000000811e-03 -1.702968280999999917e-01 -5.227353106000000131e-03 3.959081218999999791e-02 -4.095931036999999692e-05 -2.170459483999999818e-03 -1.476830096000000098e-04 -5.021247808000000191e-04 9.494518034999999611e-04 4.994699982999999989e-03 3.856532014999999869e-02 -4.699648437999999939e-04 3.938559492999999662e-02 3.010471690000000086e-03 -1.574903044999999974e-02 -4.077242399000000268e-04 -5.858895393999999542e-04 -1.695428732000000020e-03 -1.547458277000000014e-02 -1.519041621000000002e-02 1.254439340999999927e-03 -3.875154770999999967e-03 -6.020795083999999891e-04 -1.621066332999999970e-02 -2.493045288999999869e-03 6.487095101000000044e-03 3.647414964999999912e-03 7.560249619999999914e-03 -2.545838483000000159e-03 -4.819292149999999811e-04 -1.713172589000000034e-03 2.590551654999999950e-04 -3.441833219999999817e-04 -1.606527125000000106e-03 7.640844075000000069e-03 -8.147357315000000296e-04 -2.387804654999999866e-03 4.260241939999999828e-04 5.468962293999999648e-03 2.947565518000000179e-03 -8.017033547000000215e-04 2.286130444999999890e-03 1.291649299000000072e-03 7.973730643999999649e-04 1.114092824000000080e-03 -5.103017312000000111e-03 5.446606671000000160e-05 -3.379142089999999984e-03 1.721555712000000021e-03 -3.475933382000000052e-04 -1.748427260999999922e-03 -8.214991250999999694e-04 -9.980985354999999989e-05 -1.242460883000000077e-03 6.408472244999999581e-03 1.308552532999999974e-03 -2.850929118999999835e-03 3.639048693999999808e-04 5.817397410999999852e-03 -1.435730982000000058e-02 2.918698497000000135e-03 -3.290369757000000030e-03 2.547572902999999979e-03 -1.592450801999999860e-02 -1.952674696999999980e-03 7.813279298999999470e-03 -1.344975552999999949e-03 4.152915592999999878e-03 -2.909757038000000077e-03 2.595262269999999878e-03 3.718857887000000251e-02 -2.541217687999999982e-03 3.891951616000000058e-02 3.437178821000000124e-03 -1.531546324999999951e-02 -8.078723587999999713e-04 2.124074907999999942e-03 1.445404971999999979e-03 -1.572697924000000108e-02 3.789438279000000021e-02 -7.268694883999999960e-03 -1.687007611999999934e-01 -8.195807383999999599e-03 3.855848119000000046e-02 1.064061978000000038e-03 -1.801822951999999898e-03 2.056103587999999970e-04 -5.219944542999999798e-04 1.230722223000000042e-03
-2.532216083999999992e-03 1.508847222999999986e-03 -1.697163297000000015e-01 4.622735478000000175e-01 -1.700299168000000138e-01 4.317682907999999828e-04 -2.463458291000000105e-03 9.208496521000000346e-04 2.441155226999999935e-03 6.474893062000000414e-04 -1.959788637000000125e-03 3.855828390999999772e-02 7.275253702000000419e-03 -1.682102654000000030e-01 5.924070745999999651e-03 3.866320905000000113e-02 -1.730251494999999898e-03 -1.582637800000000075e-03 7.738417606000000219e-04 -1.035745012999999973e-03 -1.410822546999999927e-02 -4.518554349999999616e-03 3.748310711999999767e-02 3.298189060000000176e-03 4.129254973000000273e-02 -3.870191048000000064e-03 -1.538698311999999943e-02 -7.646302899000000314e-04 1.303086399000000098e-03 8.253140225999999486e-04 2.573740976000000145e-03 -1.466767402000000026e-02 -1.033398991999999982e-03 -2.899824363999999911e-03 -1.180497165999999957e-03 -1.555897590000000080e-02 2.278039057000000138e-03 5.729757587000000076e-03 1.100997681000000033e-04 5.731851589999999858e-03 6.055078485000000427e-03 -1.290706703999999950e-05 -4.688661628999999872e-04 4.363771028000000118e-04 -1.062268747999999940e-03 1.199369532000000085e-03 7.018405872000000115e-03 -1.112280660999999957e-03 -3.312164976999999819e-03 -5.704064338999999956e-04 -5.970289798000000215e-04 -7.560546754999999659e-05 -1.065272877000000102e-03 1.800484733000000089e-03 -5.578715738000000263e-05 1.606651423000000000e-03 -1.178695337999999954e-03 -2.991829930999999852e-03 1.826444749000000027e-03 -3.974588753000000280e-03 6.988697480000000128e-03 1.942492364999999933e-03 1.190712228999999973e-03 1.720573855000000034e-03 -2.128001922999999806e-03 2.060764569999999976e-03 6.168277837999999909e-03 1.318804483000000048e-04 -5.211602228000000031e-03 -5.216821239000000521e-04 9.070039006000000419e-04 -1.690762001999999986e-02 -2.318924975999999989e-03 -2.242324581999999809e-03 -1.906470776000000105e-03 -1.588943202000000013e-02 -1.311883119999999970e-03 6.223157489000000209e-03 -1.061012524999999920e-03 5.712426777000000414e-03 -1.550864943999999933e-02 -3.201313173000000078e-03 3.837738274000000033e-02 8.816374388000000270e-04 3.881898997000000212e-02 -2.926473085999999838e-03 -1.593068540999999921e-02 1.550463099000000010e-03 1.655425449000000023e-03 8.185059342999999668e-04 1.178542741999999942e-03 4.073654439999999793e-02 5.973091621999999934e-03 -1.709616122000000016e-01 7.107951308999999572e-03 3.994060415999999697e-02 7.538039845999999940e-04 -1.216931590999999896e-03 -1.177843321000000051e-03 -2.078931831000000157e-03
1.335550049999999981e-04 -1.866648129999999963e-03 -2.843780670000000104e-03 -1.723280239999999963e-01 5.447227894999999709e-01 -1.750644201000000066e-01 -2.019181498999999842e-03 -1.942640525000000106e-03 -6.712715350000000077e-04 1.806572744000000058e-03 -1.758968496000000046e-03 3.254707462999999797e-03 3.890678838000000139e-02 -1.035202785000000070e-02 -1.714727721000000038e-01 -8.636142468999999725e-03 4.084222356000000165e-02 5.891120503999999628e-04 -1.049319533999999981e-03 -3.503102007999999714e-05 -4.157430947000000272e-03 -1.596447584999999975e-02 3.196760518999999974e-03 4.000698198000000178e-02 6.026057153999999630e-04 3.948635861000000108e-02 3.846465727999999994e-03 -1.651770909999999981e-02 4.001915036999999947e-04 2.052718744999999876e-03 8.438563006000000463e-03 -6.184577460000000460e-04 -1.498879761999999914e-02 5.374374119999999642e-04 -4.863996352000000099e-03 3.912804007000000167e-04 -1.459237570000000012e-02 -2.675362341000000078e-03 6.833409809000000161e-03 2.444129885000000113e-03 3.513035624999999960e-04 6.062490545999999793e-03 -4.993626634999999989e-04 -5.823344776000000198e-04 1.595191700999999945e-03 3.535049877999999813e-04 -1.435348720000000078e-03 6.977558826000000193e-03 -6.136424130000000480e-05 -6.004411523999999938e-03 -2.969083780999999880e-03 1.046547922000000104e-03 1.092364129000000100e-03 -1.295119317999999988e-03 3.214042407999999958e-03 -6.233215958999999487e-04 1.250000198000000102e-03 1.334547634000000016e-03 -2.153675259000000126e-03 -3.339244018999999817e-03 -2.005113953999999919e-04 7.621583177999999639e-03 -1.557186680999999998e-03 -4.380618297000000083e-04 1.046238869999999892e-03 -6.792013761000000385e-04 -1.221047649000000070e-03 6.120999488999999578e-03 2.010693542000000032e-03 -5.140851206999999708e-03 7.142284760000000045e-03 -1.990724817999999906e-03 -1.698190491000000149e-02 7.405479973999999762e-04 -2.616340111999999971e-03 7.267706647999999442e-05 -1.700218875999999837e-02 -2.144302856999999885e-03 7.673371408000000116e-03 4.515461050000000036e-04 -1.794397138999999971e-03 -1.481321742000000011e-02 4.148025643000000096e-03 4.136458428999999909e-02 -1.402276203000000099e-03 3.835635018999999923e-02 3.515813417000000080e-03 -1.627086619000000026e-02 -2.758022158999999963e-03 2.218320680000000127e-04 -4.350157991000000056e-04 2.255256938000000017e-04 3.895025457000000219e-02 -8.011713341999999669e-03 -1.724469459000000093e-01 -6.711817144999999984e-03 3.978989623999999725e-02 4.209020677999999842e-03 -2.109291602999999876e-03 9.149554934999999296e-06
6.891187853000000068e-04 2.121652190000000021e-03 -1.872044954000000100e-03 1.075622195999999904e-03 -1.678280062999999989e-01 4.589124850999999894e-01 -1.695241423000000136e-01 -7.019798071999999386e-05 -2.452629674999999912e-03 -1.099441347999999957e-04 -8.770544859999999509e-04 -2.813902999999999977e-03 7.585175091000000060e-04 3.955784722999999836e-02 6.665977749999999619e-03 -1.690131709000000093e-01 9.036858354999999926e-03 3.804628440999999889e-02 -9.160700521000000440e-04 1.544092513000000066e-03 2.209784493999999988e-04 -2.397605203999999971e-04 -1.571113618000000156e-02 -3.550946296999999818e-03 3.805113517000000001e-02 1.277890512999999961e-03 3.838856466999999995e-02 -4.584197190000000033e-03 -1.608447324999999831e-02 -4.281067056999999934e-04 1.189557021000000074e-03 8.180037277999999135e-03 1.957149629999999909e-04 -1.613360633000000127e-02 -1.087767727000000031e-03 -1.650629410999999904e-03 -1.138373404999999932e-03 -1.634059638999999994e-02 2.505692986999999861e-03 6.335061652000000335e-03 -4.720223988999999905e-03 -1.402771773000000086e-03 5.634129275000000076e-03 3.429921176000000002e-03 -6.587442982000000190e-04 2.504463273999999948e-04 -2.507988053999999842e-03 4.825803700000000167e-04 8.128395591000000739e-03 -1.994861291999999817e-03 2.795639967999999972e-03 -3.157544535000000006e-03 -1.455773441000000022e-03 1.144006004999999909e-03 -1.715533454999999905e-03 2.127028721000000146e-03 -9.175818211000000540e-04 1.242464640000000026e-03 1.262952673000000041e-03 -3.699487840000000114e-03 -3.455133482999999794e-03 3.631685600999999932e-04 7.151132267999999945e-03 7.117591957999999793e-04 -2.879394335999999922e-03 1.482240733000000010e-03 -1.848568316999999904e-03 4.897771391999999934e-04 4.698045797999999933e-03 -1.432925328000000031e-03 -1.380612977000000028e-03 5.306180332000000159e-03 1.141780485000000022e-03 -1.380453635999999949e-02 -2.070427904999999971e-03 -3.622610891999999971e-03 -5.677436308999999964e-04 -1.474314954999999920e-02 1.372126600999999972e-03 8.911633720999999689e-03 1.707825717000000009e-03 9.592230255000000483e-04 -1.514194341000000069e-02 -1.807072490000000056e-03 3.806348633000000009e-02 5.976092411000000215e-04 3.918276652000000221e-02 -4.525011986999999750e-03 -1.585694841999999924e-02 1.398323994000000075e-03 -1.869311232999999956e-03 -3.480537871999999787e-04 -1.458961974999999946e-03 3.751816833999999795e-02 6.072022738999999919e-03 -1.680996784000000077e-01 9.557914540000000264e-03 4.097151058000000207e-02 -1.043356804000000098e-03 -1.447008951999999944e-03
-2.041561699000000139e-03 3.919340383000000094e-03 -1.799242570999999883e-04 -1.750126761000000064e-03 -4.524808149000000227e-04 -1.738644128999999872e-01 5.364443181000000394e-01 -1.704928577000000001e-01 2.724250418000000065e-04 -4.103180215999999679e-03 -2.217587045999999955e-04 1.783859046000000085e-03 -1.952337898000000051e-03 -2.935647330999999866e-04 3.908450660999999993e-02 -5.693560650999999855e-03 -1.719764718000000026e-01 -9.308112781999999807e-03 3.936097779000000130e-02 2.454470740999999904e-03 -5.581504545000000143e-04 2.202123849999999914e-03 6.247396589000000144e-04 -1.627743734999999997e-02 1.548071989999999986e-03 4.067616344999999689e-02 3.763798470999999909e-04 3.833698816000000176e-02 2.482044053999999983e-04 -1.463100959999999971e-02 4.199119585999999682e-03 1.137238985999999980e-05 6.485198111000000168e-03 -1.116497283000000102e-03 -1.712918740999999981e-02 8.315392329999999992e-04 -2.270980643000000167e-03 1.808556992999999944e-03 -1.543831774999999962e-02 -6.796972792999999517e-04 -9.232800872999999756e-04 -2.380430294999999908e-03 -4.253645629999999885e-04 7.973958586000000001e-03 -2.117081660000000006e-04 -5.977986847999999884e-04 -1.408804685999999907e-03 -3.268419311000000222e-04 -3.500910090999999943e-03 7.699987113000000133e-03 -3.010195831999999943e-03 -4.045039082000000271e-04 -6.039387733999999897e-03 9.907524548999999559e-04 2.538536776000000026e-03 4.069385542999999961e-05 1.888053254000000066e-03 1.570195911999999966e-03 1.832212761999999938e-03 2.100999271999999876e-03 -1.639499248000000084e-03 -3.638252062999999988e-03 -1.374949255000000104e-04 5.623064748999999710e-03 -1.601157101000000001e-03 -2.016803399999999875e-03 -1.846563489999999898e-04 -8.151103669000000400e-04 -6.845957721999999888e-04 5.634371875000000404e-03 6.296772628000000052e-03 8.232285082000000533e-04 8.282312681999999884e-03 -5.128605873000000471e-04 -1.764174313999999910e-02 2.681966021999999950e-03 -4.007883573000000157e-03 -5.445694589999999649e-04 -1.404011204999999936e-02 -2.066675058999999787e-03 2.749179095999999866e-04 6.154541589000000167e-04 1.271822115999999897e-04 -1.585789107999999864e-02 1.967321441000000146e-03 4.107069403000000035e-02 -2.369221629999999999e-03 3.986133666999999714e-02 3.538624954999999850e-03 -1.610998245999999828e-02 -9.898358137000000650e-04 2.426023413000000001e-04 -5.022986071000000267e-04 -4.889680392000000150e-04 3.909918583000000086e-02 -7.020567608000000299e-03 -1.757947558000000077e-01 -7.117577443999999892e-03 4.155752495000000074e-02 7.932186984000000438e-05
-3.204251799999999813e-03 1.747689258000000023e-03 2.952210091999999883e-03 5.533359042999999675e-04 -1.193837950000000000e-03 -2.315798097999999922e-04 -1.706696404999999972e-01 4.640023642000000170e-01 -1.703140864999999893e-01 1.831742136000000026e-03 -7.491953275999999962e-04 -1.122887100999999960e-03 2.630788829000000150e-05 -2.018796169999999973e-03 -2.420003307000000072e-03 3.863135392000000001e-02 8.501980434000000128e-03 -1.685196264999999916e-01 6.623811884000000219e-03 3.881362883000000208e-02 -1.431014660999999945e-02 3.490351215999999885e-05 8.071084116000000258e-04 -1.556244549000000059e-04 -1.526866514999999924e-02 -1.859800657999999968e-03 3.894772799000000008e-02 1.910904402000000073e-03 4.017274170000000033e-02 -4.622871968999999782e-03 1.562457258000000005e-03 6.065403056000000237e-03 2.854249131999999907e-04 8.437211794999999875e-03 2.232961273000000097e-03 -1.447451704999999991e-02 -3.408266709999999838e-03 -4.101401598999999953e-03 -2.828042506000000051e-04 -1.539245000000000023e-02 6.034047146000000132e-03 -1.005360036999999917e-03 -3.633484127000000119e-03 4.025707272000000219e-04 5.003181677000000105e-03 7.914298668000000099e-04 -1.774092911999999942e-03 4.325137869999999833e-05 1.648546076999999932e-06 3.238847940000000032e-04 -1.516489259000000037e-03 -2.812602124999999918e-03 8.988776606999999931e-04 -4.987954053000000394e-03 -3.019842109000000011e-03 1.279599623000000084e-03 -5.017289534000000115e-04 2.201836125999999914e-03 -9.808282000999999327e-04 -1.323279694000000059e-04 5.522282437999999870e-03 -1.279234229999999918e-03 -4.710838987000000137e-03 5.495851639999999993e-04 5.976465040999999652e-03 2.127020127999999788e-03 3.630329446000000017e-04 5.002542136999999682e-04 -1.395297560999999914e-04 4.772993681999999883e-04 1.143964317999999949e-03 6.676225331999999582e-03 -3.781432778000000188e-04 6.585246159999999689e-03 2.120161072999999889e-03 -1.601425579999999835e-02 -1.574809186000000055e-03 -3.326721806000000180e-03 -7.190818919000000311e-04 -1.594558794999999946e-02 -1.577152882999999922e-02 1.009704449000000098e-03 2.213736547999999981e-03 5.929027169000000534e-04 -1.635101270000000051e-02 -4.564752168999999804e-03 3.941026170999999828e-02 2.367256623999999983e-03 3.913399355000000274e-02 -2.050821285000000143e-03 -3.478480733000000047e-03 -7.493587375999999486e-04 -1.013825129000000018e-03 -1.501554231999999937e-03 -1.718794623999999889e-04 3.878080081000000179e-02 7.426476024999999898e-03 -1.693863466999999956e-01 6.079528215999999846e-03 3.901523351999999778e-02
-1.207137277000000031e-03 -2.741882587999999992e-03 -2.230300691000000005e-03 2.821794904000000156e-03 6.498580707000000106e-04 -2.572967559000000157e-03 -1.739705581000000091e-03 -1.702603081999999879e-01 5.418196293999999469e-01 -1.753363353000000069e-01 4.061909912000000178e-02 1.306483248000000087e-03 -1.940048050000000007e-03 -4.508998525000000026e-04 -3.188559018000000135e-04 6.954046741000000477e-04 3.773537772999999845e-02 -9.490604701000000809e-03 -1.724981267000000040e-01 -7.850106734000000461e-03 2.116122232000000169e-03 -1.595581474999999833e-02 8.800898377999999715e-04 1.525546607999999976e-03 -1.054288274999999999e-03 -1.663404731000000039e-02 3.448158082999999881e-03 3.891425266000000244e-02 8.493402876999999688e-05 3.941238505999999919e-02 -1.600404495000000080e-02 -8.081016293000000024e-04 5.918738500000000381e-03 -1.449201101999999922e-04 5.630752537999999738e-03 -1.207303983000000041e-03 -1.433573139999999926e-02 5.409019091000000223e-04 -1.094809510000000104e-03 1.463662341000000061e-03 3.227584778999999845e-04 6.437250811000000059e-03 1.120055947999999907e-03 -3.521692430999999891e-03 1.200901327000000090e-03 7.025673452999999999e-03 -8.049609700999999689e-04 -2.419937909999999876e-03 8.905443991000000338e-06 -1.587687771999999903e-03 1.913552487000000010e-03 1.593189970000000091e-03 -3.011483415000000205e-03 -3.223124990999999898e-03 -2.686455357999999790e-03 1.043305099999999939e-04 1.433721477000000043e-03 2.686923111999999902e-03 2.058711543999999956e-03 -1.978653916000000165e-03 2.063892091000000021e-04 5.252371114000000014e-03 2.175579093000000030e-03 -5.785570973999999873e-03 9.879095878000000025e-04 7.862395331999999862e-03 2.343159271999999875e-04 -1.815246708999999946e-03 -9.765275074999999610e-04 -1.621389749000000033e-03 -1.511792393999999984e-02 -1.543999492000000095e-03 7.277839266999999723e-03 1.584558160000000028e-03 5.342621015000000029e-03 -1.636728487000000060e-03 -1.676791299000000152e-02 -5.498771509000000089e-04 -2.495217622000000211e-03 2.658898145000000105e-03 1.772699858000000017e-03 -1.515877547000000006e-02 -7.767570894999999576e-04 3.034359777999999855e-03 -1.914044997000000081e-03 -1.644847471000000089e-02 4.034945362000000139e-03 3.838126537000000060e-02 -1.082690111000000075e-03 4.065361598000000187e-02 3.986312906000000211e-02 1.266693536999999965e-03 -1.782927053999999907e-03 6.310821400000000232e-04 -3.152523162000000177e-03 2.098449144999999915e-03 3.988806327999999679e-02 -7.586583903000000337e-03 -1.747269134999999973e-01 -8.428816983999999971e-03
-1.694496825000000040e-01 2.146063950000000055e-05 -2.395714827999999904e-03 7.700315199999999962e-04 1.211943013999999992e-03 1.307031508000000087e-04 -3.623827750000000077e-03 1.321724457999999937e-03 -1.702658602999999882e-01 4.553141235000000009e-01 7.213653389000000173e-03 3.948251067999999919e-02 1.127366870999999969e-04 -2.428768141999999852e-03 -6.261020031999999609e-04 -1.643451252000000115e-04 -2.036776138000000007e-03 3.896005460000000198e-02 8.793822122000000130e-03 -1.673948493999999898e-01 3.619440473999999824e-02 -4.219812871999999854e-03 -1.390101749999999962e-02 1.089913567999999978e-03 1.445425910000000015e-03 6.384721666000000261e-04 -1.582012432000000010e-02 -2.425236396000000037e-03 3.790443500000000021e-02 1.269640042000000097e-03 -1.503255108999999997e-03 -1.459312578000000055e-02 1.512818947000000094e-03 6.316191528000000138e-03 -1.070914937000000009e-03 6.386268558999999567e-03 2.596996300999999951e-03 -1.523859001000000060e-02 -2.357214714000000020e-03 -2.616651965999999829e-03 -7.033808157000000357e-04 9.646386375000000303e-04 5.523132309000000108e-03 -3.399637517000000269e-04 -3.660393342999999997e-03 -2.418847031999999883e-03 6.900230002999999807e-03 1.794786053000000043e-03 5.766419304999999924e-04 -2.207864661000000098e-04 -4.085452030999999927e-04 2.640950022999999890e-03 -1.837831589000000088e-03 -3.556266776000000136e-03 1.815020517999999970e-03 -3.677010480999999900e-03 -1.358548021999999916e-03 3.218071402999999882e-04 -1.278132274999999897e-04 1.051072551000000084e-03 -2.456613309999999915e-03 2.853125500999999925e-03 7.033204936000000095e-03 -7.065895680999999652e-04 -3.319098143999999785e-03 -1.892320476999999898e-04 7.447768805999999825e-03 2.247758892999999884e-04 -6.242799036999999683e-04 -7.252339827999999518e-04 -1.018651103999999993e-03 -1.538656451999999980e-02 2.459009380000000064e-03 5.510982818999999970e-03 -2.479020997000000101e-03 5.877099698000000025e-03 2.145257469000000101e-03 -1.575554589000000005e-02 -3.673914065999999866e-04 1.162472675000000020e-04 3.985924508000000116e-02 -5.097674118000000351e-03 -1.651005100999999864e-02 6.968435776999999751e-04 2.385392612999999787e-03 -2.573520300000000142e-04 -1.388917970000000043e-02 -2.969299919000000128e-03 3.421238987999999925e-02 1.326394241999999954e-03 1.111369413999999979e-02 3.678211211000000092e-02 -1.370793047999999950e-03 -1.669291514999999941e-03 7.360721797000000476e-04 -2.019111667000000020e-03 -5.371687421000000259e-04 4.062790306999999879e-02 7.418026831999999585e-03 -1.652809633000000000e-01
