                              Electron density <n>  1.0000000
                          Double occupancy <n+ n->  0.1355398
                            ZZ AF Structure Factor  1.3991774
                            Sq.Magnetization <m^2>  0.7289204
                                              Hkin -1.7218395
                                              Hint  0.5421593
                                                 E -1.1796802
                                  Average sign <s>  1.0000000
