                              Electron density <n>  1.5214434
                          Double occupancy <n+ n->  0.5295818
                            ZZ AF Structure Factor  0.5750063
                            Sq.Magnetization <m^2>  0.4622797
                                              Hkin  1.8695003
                                              Hint  2.1183274
                                                 E  3.9878277
                                  Average sign <s>  0.7923211
