Configuration weight     Weight sign              
252.454                  1                        
250.065                  1                        
252.22                   1                        
254.611                  1                        
251.609                  1                        
251.881                  1                        
251.836                  1                        
254.249                  1                        
251.574                  1                        
253.947                  1                        
254.426                  1                        
257.04                   1                        
257.498                  1                        
259.376                  1                        
260.473                  1                        
260.895                  1                        
262.642                  1                        
262.889                  1                        
261.61                   1                        
262.996                  1                        
254.901                  1                        
254.936                  1                        
257.488                  1                        
255.753                  1                        
254.101                  1                        
253.673                  1                        
256.332                  1                        
257.801                  1                        
259.695                  1                        
257.391                  1                        
257.085                  1                        
255.231                  1                        
256.406                  1                        
253.592                  1                        
252.426                  1                        
253.216                  1                        
256.077                  1                        
255.929                  1                        
259.754                  1                        
255.965                  1                        
255.964                  1                        
254.35                   1                        
258.036                  1                        
261.746                  1                        
263.643                  1                        
266.179                  1                        
267.759                  1                        
269.06                   1                        
266.568                  1                        
264.213                  1                        
258.312                  1                        
258.263                  1                        
262.278                  1                        
266.374                  1                        
268.7                    1                        
268.641                  1                        
272.736                  1                        
271.563                  1                        
272.731                  1                        
270.784                  1                        
273.42                   1                        
271.671                  1                        
274.342                  1                        
276.551                  1                        
276.37                   1                        
273.932                  1                        
273.076                  1                        
268.108                  1                        
270.002                  1                        
271.35                   1                        
272.448                  1                        
268.492                  1                        
270.949                  1                        
271.229                  1                        
268.936                  1                        
268.625                  1                        
265.976                  1                        
266.533                  1                        
266.345                  1                        
263.767                  1                        
261.019                  1                        
260.426                  1                        
258.597                  1                        
258.96                   1                        
256.576                  1                        
256.126                  1                        
256.299                  1                        
257.578                  1                        
262.233                  1                        
257.794                  1                        
259.905                  1                        
258.836                  1                        
258.026                  1                        
258.865                  1                        
256.339                  1                        
254.789                  1                        
255.037                  1                        
257.32                   1                        
255.554                  1                        
256.514                  1                        
258.963                  1                        
260.501                  1                        
263.933                  1                        
264.719                  1                        
264.547                  1                        
262.007                  1                        
266.124                  1                        
263.845                  1                        
266.25                   1                        
266.577                  1                        
268.073                  1                        
267.349                  1                        
267.064                  1                        
266.377                  1                        
268.004                  1                        
265.63                   1                        
265.029                  1                        
268.312                  1                        
267.303                  1                        
266.261                  1                        
265.231                  1                        
265.526                  1                        
264.258                  1                        
265.996                  1                        
265.634                  1                        
266.516                  1                        
264.804                  1                        
264.115                  1                        
268.764                  1                        
267.732                  1                        
267.677                  1                        
269.465                  1                        
272.445                  1                        
268.801                  1                        
270.748                  1                        
268.542                  1                        
268.867                  1                        
267.748                  1                        
266.16                   1                        
267.526                  1                        
266.221                  1                        
268.214                  1                        
268.562                  1                        
271.469                  1                        
271.912                  1                        
271.055                  1                        
271.384                  1                        
263.831                  1                        
261.878                  1                        
262.305                  1                        
264.738                  1                        
261.957                  1                        
264.743                  1                        
266.374                  1                        
270.876                  1                        
271.736                  1                        
269.792                  1                        
269.306                  1                        
268.459                  1                        
265.363                  1                        
266.615                  1                        
265.314                  1                        
266.471                  1                        
267.89                   1                        
268.788                  1                        
269.597                  1                        
276.247                  1                        
280.93                   1                        
281                      1                        
285.651                  1                        
284.31                   1                        
284.254                  1                        
284.284                  1                        
283.684                  1                        
285.201                  1                        
286.765                  1                        
288.213                  1                        
288.314                  1                        
287.799                  1                        
289.517                  1                        
288.653                  1                        
284.915                  1                        
282.451                  1                        
284.369                  1                        
285.755                  1                        
285.36                   1                        
285.43                   1                        
286.084                  1                        
285.401                  1                        
284.228                  1                        
280.546                  1                        
283.812                  1                        
282.211                  1                        
284.364                  1                        
278.079                  1                        
275.866                  1                        
276.062                  1                        
272.895                  1                        
271.668                  1                        
269.693                  1                        
267.944                  1                        
269.558                  1                        
268.265                  1                        
269.58                   1                        
268.149                  1                        
265.908                  1                        
266.536                  1                        
266.856                  1                        
266.89                   1                        
269.392                  1                        
271.859                  1                        
271.437                  1                        
266.313                  1                        
265.131                  1                        
265.028                  1                        
267.76                   1                        
268.577                  1                        
269.072                  1                        
268.478                  1                        
266.132                  1                        
267.676                  1                        
269.994                  1                        
272.467                  1                        
272.429                  1                        
270.457                  1                        
271.59                   1                        
272.268                  1                        
275.962                  1                        
273.513                  1                        
274.405                  1                        
273.918                  1                        
276.787                  1                        
277.135                  1                        
282.004                  1                        
280.704                  1                        
281.874                  1                        
285.553                  1                        
285.741                  1                        
284.676                  1                        
284.613                  1                        
282.82                   1                        
279.013                  1                        
278.784                  1                        
280.01                   1                        
279.192                  1                        
275.784                  1                        
274.953                  1                        
275.589                  1                        
279.729                  1                        
275.998                  1                        
276.375                  1                        
277.144                  1                        
277.03                   1                        
276.356                  1                        
276.143                  1                        
276.233                  1                        
272.391                  1                        
273.767                  1                        
274.105                  1                        
277.086                  1                        
274.721                  1                        
273.184                  1                        
273.879                  1                        
277.253                  1                        
275.668                  1                        
276.594                  1                        
280.528                  1                        
277.953                  1                        
273.195                  1                        
276.027                  1                        
276.363                  1                        
279.029                  1                        
284.424                  1                        
285.407                  1                        
285.79                   1                        
287.745                  1                        
287.139                  1                        
289.81                   1                        
288.359                  1                        
291.063                  1                        
289.362                  1                        
286.681                  1                        
287.069                  1                        
285.595                  1                        
282.26                   1                        
279.888                  1                        
279.934                  1                        
280.885                  1                        
280.765                  1                        
282.538                  1                        
286.287                  1                        
286.307                  1                        
282.262                  1                        
282.305                  1                        
281.143                  1                        
278.203                  1                        
276.956                  1                        
276.017                  1                        
273.418                  1                        
280.028                  1                        
276.468                  1                        
276.824                  1                        
273.004                  1                        
269.358                  1                        
273.441                  1                        
271.826                  1                        
274.583                  1                        
275.8                    1                        
277.539                  1                        
275.908                  1                        
274.018                  1                        
278.09                   1                        
275.284                  1                        
277.209                  1                        
278.537                  1                        
277.661                  1                        
277.956                  1                        
279.42                   1                        
279.314                  1                        
282.643                  1                        
282.312                  1                        
279.701                  1                        
280.226                  1                        
284.45                   1                        
282.334                  1                        
281.457                  1                        
280.404                  1                        
280.439                  1                        
283.912                  1                        
283.419                  1                        
279.724                  1                        
280.441                  1                        
283.093                  1                        
282.822                  1                        
284.097                  1                        
277.994                  1                        
277.935                  1                        
279.194                  1                        
279.64                   1                        
283.066                  1                        
284.137                  1                        
278.445                  1                        
277.909                  1                        
279.951                  1                        
281.856                  1                        
279.933                  1                        
274.811                  1                        
274.076                  1                        
273.398                  1                        
273.205                  1                        
274.221                  1                        
274.553                  1                        
274.302                  1                        
273.668                  1                        
271.184                  1                        
271.269                  1                        
270.133                  1                        
273.711                  1                        
277.117                  1                        
275.806                  1                        
273.719                  1                        
275.729                  1                        
279.939                  1                        
282.214                  1                        
283.238                  1                        
285.222                  1                        
287.485                  1                        
287.328                  1                        
290.053                  1                        
289.286                  1                        
289.856                  1                        
291.697                  1                        
293.83                   1                        
294.383                  1                        
293.689                  1                        
294.22                   1                        
292.169                  1                        
294.713                  1                        
292.411                  1                        
290.533                  1                        
290.609                  1                        
290.044                  1                        
290.93                   1                        
289.549                  1                        
290.259                  1                        
292.634                  1                        
298.701                  1                        
297.654                  1                        
294.45                   1                        
293.237                  1                        
292.504                  1                        
296.256                  1                        
296.089                  1                        
292.738                  1                        
294.419                  1                        
293.168                  1                        
294.22                   1                        
298.443                  1                        
298.307                  1                        
295.793                  1                        
294.769                  1                        
294.717                  1                        
290.27                   1                        
293.549                  1                        
291.352                  1                        
288.692                  1                        
287.48                   1                        
285.16                   1                        
283.793                  1                        
281.283                  1                        
277.402                  1                        
278.755                  1                        
276.657                  1                        
276.328                  1                        
277.062                  1                        
277.644                  1                        
281.825                  1                        
284.332                  1                        
284.298                  1                        
282.669                  1                        
284.041                  1                        
285.995                  1                        
286.102                  1                        
288.658                  1                        
291.991                  1                        
293.022                  1                        
293.767                  1                        
293.987                  1                        
295.691                  1                        
298.234                  1                        
298.932                  1                        
296.838                  1                        
297.635                  1                        
299.812                  1                        
296.869                  1                        
297.285                  1                        
298.849                  1                        
306.68                   1                        
305.622                  1                        
306.678                  1                        
306.912                  1                        
304.92                   1                        
308.041                  1                        
309.758                  1                        
309.672                  1                        
308.151                  1                        
308.314                  1                        
308.41                   1                        
311.299                  1                        
313.027                  1                        
313.677                  1                        
311.966                  1                        
311.754                  1                        
312.58                   1                        
313.651                  1                        
312.387                  1                        
311.24                   1                        
311.692                  1                        
307.192                  1                        
306.587                  1                        
308.742                  1                        
308.501                  1                        
307.148                  1                        
309.314                  1                        
310.165                  1                        
311.478                  1                        
313.462                  1                        
317.268                  1                        
317.824                  1                        
315.114                  1                        
317.422                  1                        
316.966                  1                        
317.691                  1                        
318.052                  1                        
316.29                   1                        
317.735                  1                        
315.043                  1                        
315.403                  1                        
317.922                  1                        
317.567                  1                        
316.594                  1                        
316.177                  1                        
317.167                  1                        
318.366                  1                        
319.355                  1                        
317.793                  1                        
316.957                  1                        
314.669                  1                        
315.762                  1                        
318.113                  1                        
318.333                  1                        
321.529                  1                        
320.162                  1                        
317.977                  1                        
318.645                  1                        
318.63                   1                        
317.771                  1                        
319.452                  1                        
320.575                  1                        
320.704                  1                        
321.929                  1                        
321.492                  1                        
318.905                  1                        
319.451                  1                        
320.111                  1                        
320.193                  1                        
319.779                  1                        
321.916                  1                        
325.396                  1                        
324.042                  1                        
323.237                  1                        
321.675                  1                        
318.672                  1                        
321.379                  1                        
321.617                  1                        
326.172                  1                        
322.85                   1                        
322.005                  1                        
322.639                  1                        
324.001                  1                        
326.235                  1                        
326.211                  1                        
322.12                   1                        
322.517                  1                        
322.567                  1                        
324.842                  1                        
327.143                  1                        
320.856                  1                        
320.507                  1                        
320.342                  1                        
319.105                  1                        
321.599                  1                        
322.866                  1                        
321.516                  1                        
320.855                  1                        
320.297                  1                        
318.382                  1                        
319.325                  1                        
320.639                  1                        
318.564                  1                        
323.382                  1                        
319.64                   1                        
321.29                   1                        
319.293                  1                        
320.543                  1                        
318.474                  1                        
318.182                  1                        
317.392                  1                        
316.139                  1                        
316.192                  1                        
316.348                  1                        
315.669                  1                        
315.994                  1                        
316.311                  1                        
313.372                  1                        
315.413                  1                        
314.641                  1                        
315.748                  1                        
310.82                   1                        
309.084                  1                        
309.96                   1                        
312.133                  1                        
312.129                  1                        
312.626                  1                        
310.846                  1                        
311.856                  1                        
312.897                  1                        
316.019                  1                        
312.357                  1                        
314.18                   1                        
318.371                  1                        
318.538                  1                        
318.115                  1                        
315.596                  1                        
311.24                   1                        
312.932                  1                        
312.814                  1                        
309.032                  1                        
305.452                  1                        
302.916                  1                        
301.726                  1                        
299.753                  1                        
299.831                  1                        
298.859                  1                        
299.735                  1                        
302.63                   1                        
304.804                  1                        
305.769                  1                        
303.534                  1                        
303.444                  1                        
304.471                  1                        
303.133                  1                        
304.013                  1                        
305.615                  1                        
306.469                  1                        
306.723                  1                        
310.485                  1                        
312.818                  1                        
306.63                   1                        
308.767                  1                        
313.957                  1                        
310.18                   1                        
304.135                  1                        
302.567                  1                        
300.683                  1                        
301.635                  1                        
297.148                  1                        
299.163                  1                        
297.872                  1                        
297.714                  1                        
294.413                  1                        
293.119                  1                        
291.564                  1                        
296.848                  1                        
299.553                  1                        
301.348                  1                        
300.869                  1                        
302.908                  1                        
303.808                  1                        
305.283                  1                        
305.556                  1                        
304.467                  1                        
303.56                   1                        
300.389                  1                        
300.339                  1                        
297.795                  1                        
298.496                  1                        
298.672                  1                        
302.826                  1                        
302.793                  1                        
305.459                  1                        
309.094                  1                        
306.827                  1                        
307.175                  1                        
310.064                  1                        
308.369                  1                        
304.606                  1                        
303.951                  1                        
301.949                  1                        
301.26                   1                        
300.395                  1                        
298.944                  1                        
298.645                  1                        
299.701                  1                        
297.571                  1                        
297.735                  1                        
296.686                  1                        
297.357                  1                        
299.817                  1                        
302.351                  1                        
299.323                  1                        
300.818                  1                        
300.437                  1                        
303.614                  1                        
305.336                  1                        
307.05                   1                        
306.142                  1                        
304.158                  1                        
306.631                  1                        
305.006                  1                        
309.415                  1                        
313.232                  1                        
313.159                  1                        
310.634                  1                        
309.905                  1                        
309.533                  1                        
308.154                  1                        
309.137                  1                        
307.819                  1                        
307.682                  1                        
311.837                  1                        
311.679                  1                        
313.344                  1                        
314.441                  1                        
319.373                  1                        
321.233                  1                        
316.675                  1                        
315.553                  1                        
319.163                  1                        
321.444                  1                        
317.996                  1                        
321.35                   1                        
322.88                   1                        
321.604                  1                        
323.822                  1                        
323.838                  1                        
321.218                  1                        
322.087                  1                        
319.338                  1                        
318.696                  1                        
322.097                  1                        
324.01                   1                        
324.08                   1                        
321.372                  1                        
322.061                  1                        
323.013                  1                        
321.223                  1                        
321.442                  1                        
322.209                  1                        
321.177                  1                        
325.423                  1                        
321.617                  1                        
321.118                  1                        
320.388                  1                        
318.083                  1                        
312.474                  1                        
310.029                  1                        
307.989                  1                        
308.851                  1                        
309.847                  1                        
313.361                  1                        
314.697                  1                        
314.801                  1                        
309.872                  1                        
306.88                   1                        
310.854                  1                        
310.624                  1                        
310.733                  1                        
311.315                  1                        
313.437                  1                        
314.785                  1                        
314.739                  1                        
316.954                  1                        
317.607                  1                        
320.133                  1                        
325.32                   1                        
325.287                  1                        
327.595                  1                        
325.137                  1                        
325.122                  1                        
326.688                  1                        
329.074                  1                        
326.721                  1                        
326.792                  1                        
324.812                  1                        
328.784                  1                        
325.287                  1                        
322.121                  1                        
318.836                  1                        
318.671                  1                        
320.958                  1                        
317.284                  1                        
315.566                  1                        
311.669                  1                        
311.336                  1                        
313.283                  1                        
310.971                  1                        
310.056                  1                        
311.096                  1                        
308.553                  1                        
308.958                  1                        
308.236                  1                        
307.753                  1                        
309.335                  1                        
305.683                  1                        
305.661                  1                        
304.078                  1                        
300.088                  1                        
299.506                  1                        
298.566                  1                        
298.327                  1                        
296.594                  1                        
295.279                  1                        
292.417                  1                        
293.445                  1                        
295.333                  1                        
297.42                   1                        
295.308                  1                        
297.879                  1                        
297.888                  1                        
300.437                  1                        
299.752                  1                        
301.371                  1                        
303.081                  1                        
304.314                  1                        
306.186                  1                        
306.813                  1                        
310.649                  1                        
313.38                   1                        
314.767                  1                        
310.733                  1                        
315.155                  1                        
312.771                  1                        
309.449                  1                        
306.796                  1                        
308.861                  1                        
309.881                  1                        
309.589                  1                        
309.983                  1                        
312.234                  1                        
313.646                  1                        
312.055                  1                        
311.118                  1                        
314.469                  1                        
319.059                  1                        
314.879                  1                        
316.082                  1                        
318.231                  1                        
320.767                  1                        
323.011                  1                        
321.751                  1                        
320.825                  1                        
322.06                   1                        
321.862                  1                        
324.081                  1                        
325.192                  1                        
325.326                  1                        
327.396                  1                        
332.765                  1                        
331.193                  1                        
327.184                  1                        
324.746                  1                        
324.734                  1                        
325.936                  1                        
328.522                  1                        
327.158                  1                        
324.827                  1                        
323.725                  1                        
324.264                  1                        
322.884                  1                        
326.328                  1                        
324.383                  1                        
327.659                  1                        
325.847                  1                        
323.689                  1                        
324.252                  1                        
323.925                  1                        
325.01                   1                        
325.561                  1                        
326.9                    1                        
328.518                  1                        
327.181                  1                        
327.462                  1                        
326.641                  1                        
326.726                  1                        
326.418                  1                        
325.659                  1                        
326.467                  1                        
326.599                  1                        
327.061                  1                        
326.638                  1                        
327.298                  1                        
330.574                  1                        
330.364                  1                        
333.85                   1                        
329.147                  1                        
328.334                  1                        
331.221                  1                        
328.998                  1                        
326.728                  1                        
327.289                  1                        
329.798                  1                        
330.888                  1                        
330.887                  1                        
328.687                  1                        
325.27                   1                        
328.307                  1                        
325.871                  1                        
324.159                  1                        
324.068                  1                        
325.388                  1                        
327.314                  1                        
325.148                  1                        
325.849                  1                        
326.749                  1                        
331.142                  1                        
332.535                  1                        
331.206                  1                        
332.575                  1                        
333.965                  1                        
334.849                  1                        
335.781                  1                        
337.92                   1                        
335.015                  1                        
336.435                  1                        
335.808                  1                        
335.264                  1                        
334.932                  1                        
335.07                   1                        
336.416                  1                        
336.134                  1                        
340.06                   1                        
340.994                  1                        
