                              Electron density <n>  1.0000000
                          Double occupancy <n+ n->  0.1982507
                            ZZ AF Structure Factor  1.4712493
                            Sq.Magnetization <m^2>  0.6034987
                                              Hkin  -1.4927995
                                              Hint  0.1982507
                                                 E  -1.2945488
                                  Average sign <s>  1.0000000
