Configuration weight     Weight sign              
675.809                  1                        
674.697                  1                        
677.433                  1                        
670.236                  1                        
677.046                  1                        
676.95                   1                        
667.582                  1                        
666.136                  1                        
666.982                  1                        
666.7                    1                        
670.194                  1                        
674.202                  1                        
680.514                  1                        
683.957                  1                        
687.792                  1                        
677.572                  1                        
669.427                  1                        
671.073                  1                        
678.812                  1                        
681.988                  1                        
673.456                  1                        
669.13                   1                        
664.16                   1                        
664.733                  1                        
657.133                  1                        
655.832                  1                        
655.254                  1                        
661.108                  1                        
660.437                  1                        
662.965                  1                        
654.369                  1                        
654.74                   1                        
655.834                  1                        
648.793                  1                        
648.166                  1                        
645.552                  1                        
649.702                  1                        
654.36                   1                        
656.686                  1                        
657.683                  1                        
665.159                  1                        
658.476                  1                        
661.048                  1                        
664.235                  1                        
662.909                  1                        
666.833                  1                        
657.776                  1                        
657.56                   1                        
654.863                  1                        
656.006                  1                        
664.816                  1                        
658.704                  1                        
651.525                  1                        
650.467                  1                        
651.009                  1                        
651.51                   1                        
650.511                  1                        
648.56                   1                        
651.875                  1                        
647.301                  1                        
644.636                  1                        
643.158                  1                        
638.969                  1                        
642.474                  1                        
642.248                  1                        
646.4                    1                        
637.64                   1                        
637.924                  1                        
630.358                  1                        
630.432                  1                        
622.796                  1                        
633.021                  1                        
630.597                  1                        
642.629                  1                        
639.315                  1                        
637.985                  1                        
635.354                  1                        
639.23                   1                        
641.827                  1                        
643.665                  1                        
648.543                  1                        
658.191                  1                        
661.745                  1                        
654.72                   1                        
659.685                  1                        
656.144                  1                        
656.052                  1                        
655.327                  1                        
653.762                  1                        
657.91                   1                        
656.218                  1                        
660.014                  1                        
664.761                  1                        
657.241                  1                        
658.358                  1                        
652.174                  1                        
657.885                  1                        
659.319                  1                        
653.147                  1                        
653.011                  1                        
654.799                  1                        
648.637                  1                        
644.896                  1                        
642.49                   1                        
641.988                  1                        
643.064                  1                        
648.722                  1                        
648.338                  1                        
652.72                   1                        
641.404                  1                        
643.532                  1                        
645.387                  1                        
642.87                   1                        
645.569                  1                        
649.625                  1                        
647.654                  1                        
658.326                  1                        
656.337                  1                        
661.701                  1                        
672.316                  1                        
671.143                  1                        
668.388                  1                        
659.414                  1                        
666.495                  1                        
669.677                  1                        
669.119                  1                        
662.274                  1                        
668.169                  1                        
673.505                  1                        
666.324                  1                        
669.056                  1                        
664.909                  1                        
664.578                  1                        
669.576                  1                        
672.965                  1                        
670.701                  1                        
674.09                   1                        
670.511                  1                        
663.672                  1                        
659.184                  1                        
664.966                  1                        
662.335                  1                        
662.663                  1                        
661.492                  1                        
661.216                  1                        
666.019                  1                        
675.419                  1                        
667.059                  1                        
668.153                  1                        
671.435                  1                        
673.063                  1                        
677.17                   1                        
682.19                   1                        
678.134                  1                        
674.074                  1                        
675.736                  1                        
672.404                  1                        
666.878                  1                        
662.094                  1                        
666.747                  1                        
660.713                  1                        
665.809                  1                        
664.659                  1                        
667.975                  1                        
668.051                  1                        
675.159                  1                        
674.595                  1                        
670.849                  1                        
668.091                  1                        
665.29                   1                        
668.516                  1                        
671.853                  1                        
664.972                  1                        
666.422                  1                        
673.747                  1                        
675.07                   1                        
676.481                  1                        
673.259                  1                        
673.269                  1                        
680.612                  1                        
684.225                  1                        
680.664                  1                        
684.332                  1                        
685.182                  1                        
687.462                  1                        
682.438                  1                        
689.49                   1                        
684.289                  1                        
685.219                  1                        
690.838                  1                        
689.321                  1                        
684.41                   1                        
684.139                  1                        
677.243                  1                        
676.569                  1                        
673.658                  1                        
671.119                  1                        
671.472                  1                        
667.808                  1                        
663.624                  1                        
665.907                  1                        
657.113                  1                        
655.876                  1                        
658.721                  1                        
650.579                  1                        
659.18                   1                        
656.595                  1                        
652.96                   1                        
652.164                  1                        
648.968                  1                        
647.871                  1                        
649.773                  1                        
658.117                  1                        
658.014                  1                        
660.876                  1                        
664.484                  1                        
662.33                   1                        
661.623                  1                        
660.914                  1                        
661.789                  1                        
666.479                  1                        
668.408                  1                        
673.131                  1                        
677.711                  1                        
672.709                  1                        
676.123                  1                        
671.937                  1                        
675.433                  1                        
671.609                  1                        
672.152                  1                        
668.064                  1                        
666.921                  1                        
661.712                  1                        
657.525                  1                        
654.155                  1                        
656.649                  1                        
657.547                  1                        
652.054                  1                        
652.566                  1                        
651.889                  1                        
654.592                  1                        
653.541                  1                        
661.415                  1                        
659.679                  1                        
664.593                  1                        
665.599                  1                        
672.186                  1                        
667.336                  1                        
671.387                  1                        
671.343                  1                        
664.02                   1                        
666.094                  1                        
667.27                   1                        
661.446                  1                        
664.276                  1                        
663.129                  1                        
665.064                  1                        
665.187                  1                        
669.738                  1                        
676.648                  1                        
674.766                  1                        
678.738                  1                        
677.117                  1                        
676.267                  1                        
685.189                  1                        
685.996                  1                        
685.932                  1                        
690.685                  1                        
694.759                  1                        
696.653                  1                        
686.545                  1                        
687.389                  1                        
685.843                  1                        
683.325                  1                        
695.949                  1                        
687.126                  1                        
680.92                   1                        
683.956                  1                        
703.462                  1                        
703.171                  1                        
711.72                   1                        
713.095                  1                        
708.696                  1                        
706.123                  1                        
702.594                  1                        
700.273                  1                        
701.887                  1                        
700.303                  1                        
708.515                  1                        
708.846                  1                        
706.874                  1                        
706.763                  1                        
719.992                  1                        
719.205                  1                        
714.263                  1                        
717.861                  1                        
718.869                  1                        
712.767                  1                        
716.104                  1                        
724.112                  1                        
711.556                  1                        
714.597                  1                        
709.809                  1                        
702.924                  1                        
699.575                  1                        
700.057                  1                        
698.505                  1                        
691.909                  1                        
689.189                  1                        
688.895                  1                        
691.172                  1                        
692.75                   1                        
687.21                   1                        
691.134                  1                        
696.714                  1                        
700.678                  1                        
702.744                  1                        
707.736                  1                        
703.459                  1                        
708.121                  1                        
708.217                  1                        
706.835                  1                        
706.593                  1                        
710.369                  1                        
710.054                  1                        
707.085                  1                        
700.269                  1                        
709.809                  1                        
708.382                  1                        
701.057                  1                        
698.526                  1                        
700.903                  1                        
686.954                  1                        
688.651                  1                        
681.092                  1                        
681.353                  1                        
682.604                  1                        
672.824                  1                        
669.734                  1                        
668.182                  1                        
666.308                  1                        
660.425                  1                        
659.405                  1                        
658.419                  1                        
659.31                   1                        
656.742                  1                        
659.212                  1                        
661.031                  1                        
662.604                  1                        
665.998                  1                        
662.168                  1                        
668.828                  1                        
672.784                  1                        
681.092                  1                        
683.218                  1                        
680.351                  1                        
678.958                  1                        
672.91                   1                        
675.735                  1                        
681.886                  1                        
675.536                  1                        
674.835                  1                        
678.212                  1                        
676.059                  1                        
671.607                  1                        
666.664                  1                        
668.848                  1                        
669.919                  1                        
674.703                  1                        
673.992                  1                        
667.463                  1                        
663.053                  1                        
660.993                  1                        
664.347                  1                        
658.071                  1                        
661.44                   1                        
655.094                  1                        
654.581                  1                        
644.685                  1                        
646.451                  1                        
644.196                  1                        
643.975                  1                        
646.269                  1                        
645.997                  1                        
638.319                  1                        
635.985                  1                        
637.828                  1                        
633.001                  1                        
631.508                  1                        
626.458                  1                        
630.543                  1                        
628.738                  1                        
630.414                  1                        
630.459                  1                        
630.659                  1                        
631.08                   1                        
629.259                  1                        
630.853                  1                        
614.168                  1                        
608.658                  1                        
610.735                  1                        
606.75                   1                        
613.052                  1                        
613.168                  1                        
614.776                  1                        
618.551                  1                        
620.42                   1                        
627.559                  1                        
628.073                  1                        
622.619                  1                        
616.555                  1                        
614.966                  1                        
611.219                  1                        
610.225                  1                        
606.264                  1                        
600.224                  1                        
594.838                  1                        
595.964                  1                        
590.611                  1                        
587.653                  1                        
595.068                  1                        
586.442                  1                        
585.493                  1                        
595.621                  1                        
590.364                  1                        
588.676                  1                        
595.345                  1                        
600.293                  1                        
603.692                  1                        
595.713                  1                        
593.972                  1                        
594.606                  1                        
594.763                  1                        
596.334                  1                        
599.384                  1                        
601.475                  1                        
607.916                  1                        
610.249                  1                        
606.879                  1                        
608.607                  1                        
611.377                  1                        
612.598                  1                        
610.921                  1                        
611.098                  1                        
612.878                  1                        
619.071                  1                        
622.462                  1                        
617.592                  1                        
627.205                  1                        
628.523                  1                        
626.891                  1                        
623.898                  1                        
630.317                  1                        
626.898                  1                        
630.075                  1                        
635.799                  1                        
638.892                  1                        
636.96                   1                        
631.483                  1                        
637.542                  1                        
643.987                  1                        
642.888                  1                        
644.78                   1                        
649.217                  1                        
644.456                  1                        
640.671                  1                        
640.202                  1                        
636.813                  1                        
644.319                  1                        
648.167                  1                        
645.417                  1                        
640.161                  1                        
636.597                  1                        
633.685                  1                        
629.989                  1                        
630.371                  1                        
635.987                  1                        
647.148                  1                        
647.449                  1                        
641                      1                        
638.036                  1                        
635.423                  1                        
636.215                  1                        
635.999                  1                        
636.977                  1                        
641.43                   1                        
631.945                  1                        
630.235                  1                        
629.785                  1                        
633.28                   1                        
640.903                  1                        
648.703                  1                        
647.367                  1                        
649.293                  1                        
652.179                  1                        
646.448                  1                        
653.4                    1                        
643.921                  1                        
644.23                   1                        
649.466                  1                        
654.569                  1                        
651.988                  1                        
656.532                  1                        
662.567                  1                        
662.69                   1                        
658.778                  1                        
661.776                  1                        
662.281                  1                        
662.8                    1                        
664.552                  1                        
664.184                  1                        
664.202                  1                        
667.286                  1                        
669.174                  1                        
671.218                  1                        
674.545                  1                        
677.608                  1                        
680.712                  1                        
676.444                  1                        
680.122                  1                        
677.696                  1                        
681.512                  1                        
677.811                  1                        
679.249                  1                        
687.319                  1                        
684.682                  1                        
684.162                  1                        
680.154                  1                        
680.269                  1                        
670.889                  1                        
675.022                  1                        
668.584                  1                        
672.082                  1                        
678.602                  1                        
679.354                  1                        
686.206                  1                        
684.246                  1                        
685.043                  1                        
682.798                  1                        
688.234                  1                        
684.842                  1                        
694.122                  1                        
695.641                  1                        
696.184                  1                        
698.061                  1                        
697.608                  1                        
699.398                  1                        
689.565                  1                        
686.18                   1                        
687.063                  1                        
688.79                   1                        
691.677                  1                        
687.369                  1                        
677.032                  1                        
672.604                  1                        
671.316                  1                        
674.216                  1                        
672.923                  1                        
679.554                  1                        
677.496                  1                        
677.098                  1                        
679.194                  1                        
674.121                  1                        
670.962                  1                        
671.935                  1                        
678.577                  1                        
672.624                  1                        
669.266                  1                        
665.447                  1                        
670.989                  1                        
679.929                  1                        
680.369                  1                        
672.143                  1                        
675.519                  1                        
671.214                  1                        
661.279                  1                        
663.988                  1                        
665.571                  1                        
676.508                  1                        
676.69                   1                        
674.35                   1                        
669.466                  1                        
672.119                  1                        
670.28                   1                        
670.007                  1                        
677.182                  1                        
672.386                  1                        
672.755                  1                        
668.138                  1                        
670.105                  1                        
670.724                  1                        
665.897                  1                        
662.356                  1                        
667.799                  1                        
673.598                  1                        
672.156                  1                        
670.481                  1                        
667.51                   1                        
664.975                  1                        
672.393                  1                        
676.495                  1                        
665.867                  1                        
667.345                  1                        
664.629                  1                        
666.585                  1                        
665.928                  1                        
668.414                  1                        
667.704                  1                        
667.45                   1                        
662.894                  1                        
659.383                  1                        
656.892                  1                        
654.366                  1                        
652.84                   1                        
650.341                  1                        
659.711                  1                        
665.311                  1                        
671.825                  1                        
670.868                  1                        
669.753                  1                        
664.447                  1                        
668.444                  1                        
663.334                  1                        
663.549                  1                        
663.101                  1                        
663.703                  1                        
661.553                  1                        
662.004                  1                        
663.18                   1                        
661.499                  1                        
662.74                   1                        
663.728                  1                        
659.523                  1                        
658.737                  1                        
664.583                  1                        
663.914                  1                        
659.35                   1                        
662.647                  1                        
663.622                  1                        
656.751                  1                        
662.592                  1                        
659.65                   1                        
659.497                  1                        
658.794                  1                        
650.139                  1                        
656.718                  1                        
654.128                  1                        
652.723                  1                        
659.289                  1                        
661.536                  1                        
668.784                  1                        
661.502                  1                        
664.577                  1                        
665.327                  1                        
662.751                  1                        
666.023                  1                        
659.975                  1                        
657.116                  1                        
664.559                  1                        
666.815                  1                        
667.075                  1                        
665.951                  1                        
667.212                  1                        
662.138                  1                        
667.146                  1                        
667.594                  1                        
667.79                   1                        
671.024                  1                        
673.889                  1                        
675.702                  1                        
672.922                  1                        
667.353                  1                        
669.456                  1                        
672.485                  1                        
671.86                   1                        
665.92                   1                        
652.521                  1                        
658.241                  1                        
658.028                  1                        
656.032                  1                        
658.308                  1                        
659.518                  1                        
664.202                  1                        
655.675                  1                        
655.696                  1                        
653.714                  1                        
657.715                  1                        
661.645                  1                        
663.907                  1                        
668.128                  1                        
658.101                  1                        
663.027                  1                        
663.249                  1                        
657.693                  1                        
652.138                  1                        
655.421                  1                        
653.384                  1                        
647.191                  1                        
636.561                  1                        
631.374                  1                        
627.382                  1                        
636.318                  1                        
638.307                  1                        
646.062                  1                        
652.967                  1                        
655.7                    1                        
648.554                  1                        
646.133                  1                        
641.762                  1                        
643.298                  1                        
644.36                   1                        
646.07                   1                        
653.193                  1                        
651.957                  1                        
649.041                  1                        
648.336                  1                        
640.6                    1                        
640.296                  1                        
645.239                  1                        
648.121                  1                        
648.395                  1                        
650.645                  1                        
649.689                  1                        
652.208                  1                        
656.662                  1                        
666.513                  1                        
663.403                  1                        
667.362                  1                        
674.024                  1                        
676.944                  1                        
676.791                  1                        
669.441                  1                        
662.107                  1                        
665.248                  1                        
667.782                  1                        
668.481                  1                        
672.833                  1                        
665.235                  1                        
659.783                  1                        
656.094                  1                        
645.838                  1                        
642.046                  1                        
648.245                  1                        
648.135                  1                        
646.045                  1                        
644.295                  1                        
645.351                  1                        
652.904                  1                        
658.545                  1                        
666.069                  1                        
667.148                  1                        
666.221                  1                        
666.167                  1                        
667.268                  1                        
668.328                  1                        
673.482                  1                        
674.949                  1                        
677.528                  1                        
676.384                  1                        
674.641                  1                        
675.195                  1                        
679.591                  1                        
682.319                  1                        
685.18                   1                        
688.978                  1                        
688.061                  1                        
690.725                  1                        
695.131                  1                        
692.229                  1                        
689.082                  1                        
684.957                  1                        
686.732                  1                        
680.777                  1                        
678.184                  1                        
679.47                   1                        
673.4                    1                        
675.646                  1                        
685.28                   1                        
683.53                   1                        
681.983                  1                        
674.54                   1                        
677.292                  1                        
677.889                  1                        
681.515                  1                        
674.443                  1                        
673.718                  1                        
678.004                  1                        
690.717                  1                        
688.134                  1                        
696.846                  1                        
696.159                  1                        
692.866                  1                        
693.92                   1                        
695.183                  1                        
698.734                  1                        
700.534                  1                        
704.21                   1                        
703.504                  1                        
696.655                  1                        
694.268                  1                        
693.796                  1                        
698.244                  1                        
700.21                   1                        
699.301                  1                        
697.04                   1                        
693.262                  1                        
687.532                  1                        
687.288                  1                        
688.272                  1                        
691.616                  1                        
690.013                  1                        
693.886                  1                        
697.047                  1                        
703.876                  1                        
704.177                  1                        
702.96                   1                        
702.251                  1                        
709.16                   1                        
717.886                  1                        
729.676                  1                        
731.136                  1                        
718.438                  1                        
717.954                  1                        
710.691                  1                        
700.698                  1                        
699.466                  1                        
711.55                   1                        
713.658                  1                        
712.528                  1                        
704.673                  1                        
711.799                  1                        
712.158                  1                        
709.315                  1                        
710.757                  1                        
707.764                  1                        
713.163                  1                        
716.362                  1                        
716.638                  1                        
716.207                  1                        
708.679                  1                        
708.205                  1                        
706.194                  1                        
708.902                  1                        
708.113                  1                        
714.722                  1                        
705.121                  1                        
705.597                  1                        
704.125                  1                        
699.482                  1                        
697.919                  1                        
702.239                  1                        
708.052                  1                        
707.355                  1                        
706.187                  1                        
703.538                  1                        
701.533                  1                        
698.04                   1                        
698.315                  1                        
695.784                  1                        
696.187                  1                        
703.347                  1                        
697.603                  1                        
695.251                  1                        
695.393                  1                        
700.892                  1                        
698.499                  1                        
690.503                  1                        
680.596                  1                        
669.938                  1                        
665.79                   1                        
668.334                  1                        
666.982                  1                        
664.776                  1                        
651.476                  1                        
647.062                  1                        
643.096                  1                        
637.345                  1                        
633.915                  1                        
626.912                  1                        
621.423                  1                        
622.711                  1                        
619.784                  1                        
615.3                    1                        
