# <Sz_i Sz_j >
5.384796665000000093e-01 6.466952342999999701e-03 -1.154673183000000077e-03 -2.655410145999999999e-02 -6.749102623000000079e-02 -8.989365498000000121e-02 4.574728368000000392e-03 1.477319477000000041e-04 1.097573817999999892e-03 -2.074305904999999839e-02 -7.021152416999999757e-02 -8.953048667999999322e-02 3.794778661999999910e-04 -8.330983222000000465e-02 -5.394890745999999897e-03 -2.060154147000000085e-03 -2.457094594000000173e-04 2.325882864000000053e-04 -1.236462194999999892e-03 -5.290154963999999654e-03 2.313308409000000131e-03 -6.766761696000000298e-03 -7.865575456999999993e-02 -6.257296830000000018e-03 -1.718940013999999909e-03 5.072019048999999898e-03 2.594649708999999856e-03 -3.942453979000000268e-03 2.485864603000000148e-03 -1.524018747000000082e-03 -2.680010183000000167e-03 8.225797385999999295e-03 1.593466834999999896e-03 7.528886890000000172e-04 -1.008308501999999969e-04 7.526283264999999740e-04 -1.569916947000000096e-03 3.333188239999999858e-03 -6.479653188999999827e-03 -4.048712135999999774e-03 7.759144031000000247e-03 4.528494170999999846e-03 1.369213301000000082e-03 2.390376129999999960e-03 -2.511143633000000042e-03 -2.204898160000000069e-03 -5.112813931000000089e-03 -4.060755523000000172e-03
6.466952342999999701e-03 6.382091447000000084e-01 1.876799138999999880e-02 -7.940946907000000221e-02 -4.514626155999999779e-02 -5.746441238000000312e-02 8.182435066999999354e-03 -5.463593299999999764e-03 -5.823037243999999984e-04 -7.316858010000000523e-02 -4.810327681999999883e-02 -5.277363716999999843e-02 -1.764526081000000052e-02 -1.488475872999999935e-02 -5.876838728000000067e-02 -4.430485641000000106e-03 -1.044673653000000035e-02 -1.781087638000000044e-03 -2.861191445999999861e-03 -2.369508728999999893e-03 -5.064839586999999622e-03 -1.595507055999999951e-02 -2.594147506000000006e-02 -4.423309165000000043e-02 3.825091345000000004e-03 4.570381582999999935e-03 -1.980485567000000047e-03 -2.367913278999999888e-03 3.542979364000000200e-04 -2.523736603000000141e-03 -4.828937785000000059e-03 -8.614619457999999480e-03 -4.946332319000000359e-03 4.155868784000000399e-03 -1.404724055999999983e-03 6.642004846999999615e-03 -1.557588305000000024e-03 -1.241409882999999943e-02 -5.712964671999999980e-03 -7.122244090000000305e-03 9.253611044999999948e-04 3.976501763000000328e-03 -5.734583788000000449e-04 5.020336894999999702e-03 6.449987409000000225e-04 6.375756246000000103e-04 -4.188550874000000063e-03 1.366428209999999942e-02
-1.154673183000000077e-03 1.876799138999999880e-02 5.932354775000000524e-01 -9.660424736999999318e-02 -4.776774649999999955e-02 1.069044216999999897e-03 1.977039426000000075e-04 1.103650052999999992e-02 1.423632441000000082e-02 -9.296070618000000507e-02 -5.226973599999999720e-02 5.808474170000000290e-03 -6.364994478999999594e-02 -1.450784821000000030e-02 -6.474690414999999602e-03 6.081802481000000114e-04 -3.548575398000000138e-03 7.575704169000000354e-04 2.698330462999999971e-03 5.054020558999999715e-04 8.749394735000000714e-03 -5.874901168999999840e-02 -2.019182920000000062e-02 -3.318846879999999815e-03 4.179813775999999606e-03 1.700762920999999983e-03 -3.690991432999999808e-03 2.797446059000000072e-03 -1.075030333000000010e-03 -1.616817142999999943e-02 -2.246906346999999818e-03 1.127740522999999950e-06 -7.945499268999999323e-03 -4.045801590000000156e-03 8.183543736000000249e-03 6.760527965999999509e-04 3.740472474000000169e-03 8.158709655999999213e-03 3.620878880000000070e-03 3.288916752999999828e-03 -9.831184927000000823e-03 -4.476054127000000070e-03 -6.620416587999999880e-03 6.147733459999999740e-03 4.156538912999999807e-03 -3.097121162999999771e-04 -9.828621355000000809e-03 2.856543872000000001e-03
-2.655410145999999999e-02 -7.940946907000000221e-02 -9.660424736999999318e-02 5.423811442000000538e-01 9.902407146000000507e-03 9.096023883999999893e-03 -2.677237110999999836e-02 -7.626489248999999970e-02 -9.176200878000000116e-02 6.073878896999999888e-03 5.613284116999999601e-03 3.138872414000000097e-03 -1.186420294000000005e-03 -8.025451668999999955e-02 -2.861930515000000053e-03 -1.087580534999999914e-03 -7.887512346000000174e-02 1.014287817999999985e-03 1.683535092999999955e-03 -5.482008120000000408e-03 2.590536465999999927e-03 1.932286546000000060e-03 1.316978338000000066e-03 1.607691376000000029e-04 -5.063809086000000369e-03 7.382748150999999572e-03 4.793999793000000044e-03 -2.744148710999999834e-03 -2.520793716000000080e-03 2.665156976000000125e-03 9.802679241000000245e-04 3.069855752999999833e-03 7.232458299000000309e-04 -3.089061187999999833e-03 -1.690854122000000044e-03 7.414461791000000104e-04 -1.978138742000000016e-03 -3.344678423000000062e-04 -1.234011842000000024e-03 2.632453459000000211e-03 2.447049176999999912e-03 -3.863324975000000019e-03 3.018751194000000165e-03 2.552827108000000136e-03 -5.152338727999999923e-03 4.075444190000000223e-03 5.771363275999999822e-04 -6.928439447999999723e-03
-6.749102623000000079e-02 -4.514626155999999779e-02 -4.776774649999999955e-02 9.902407146000000507e-03 6.409621016000000004e-01 7.233444666000000273e-03 -6.759988999999999582e-02 -4.697689339999999714e-02 -4.773903639000000310e-02 2.548098770999999898e-03 -1.105374859999999973e-02 3.651931379999999970e-03 -1.514326205000000002e-02 -1.486247616999999965e-02 -5.545144183999999726e-02 -1.691217017000000086e-02 -1.300431273000000020e-02 -4.634247519999999676e-02 -4.787642947000000058e-03 -1.528359005000000034e-02 -3.731009842000000080e-03 -3.841335186000000099e-03 -1.320907380999999936e-02 8.067457257999999503e-04 2.323715733000000176e-03 8.158779478999999491e-06 -1.257620381000000044e-02 1.279377108999999943e-02 1.254397422000000026e-02 1.336627240999999945e-02 -7.584587395999999450e-05 -7.460344205999999874e-03 4.243917124999999763e-03 -1.566922843999999987e-03 3.891525803000000106e-03 1.503217112000000038e-03 1.401630061000000036e-03 1.287619584000000098e-03 4.998621217000000184e-04 -7.487544161000000281e-03 -1.179796932999999971e-02 2.218285102999999984e-03 1.948884452000000048e-03 7.950318865000000068e-03 6.190939341999999838e-03 4.632785353000000265e-03 9.299544580999999713e-04 4.718440608999999696e-03
-8.989365498000000121e-02 -5.746441238000000312e-02 1.069044216999999897e-03 9.096023883999999893e-03 7.233444666000000273e-03 5.946804680999999704e-01 -9.242315556999999848e-02 -5.522974719999999837e-02 -5.248503849000000360e-03 -1.680281564999999960e-03 7.393840251000000346e-04 2.670482296000000182e-03 -5.233203118000000209e-02 -8.205722977000000362e-03 -3.215353774000000164e-03 -5.564739829999999776e-02 -1.466404529999999935e-02 -1.809252906000000105e-02 2.811035124999999857e-03 1.077702275000000029e-03 5.402109716000000166e-03 4.521588564999999907e-03 -5.450634174000000380e-03 -2.368177339999999898e-03 -7.315749952000000396e-03 -5.380059026999999645e-04 3.626959600000000117e-03 1.148767210999999998e-03 -3.793860030999999904e-03 -1.773299404000000003e-03 5.699220096999999680e-03 -2.598334936999999937e-04 -1.444171124999999931e-02 1.365431347999999977e-03 -1.167314683999999894e-03 -1.380561964999999988e-02 -1.183200328999999907e-03 1.309648369000000106e-03 2.878082829999999842e-03 8.479999245999999668e-04 -7.904310700000000134e-03 -1.949354870000000086e-04 -1.167541671999999938e-03 -2.463704418000000002e-04 5.407529696999999712e-03 5.552260405000000384e-03 -6.538500495999999794e-03 -6.120796357999999616e-04
4.574728368000000392e-03 8.182435066999999354e-03 1.977039426000000075e-04 -2.677237110999999836e-02 -6.759988999999999582e-02 -9.242315556999999848e-02 5.398147716000000207e-01 5.111405720000000014e-03 5.037035270999999821e-03 -2.666528838999999984e-02 -6.887040988999999780e-02 -9.337432902999999451e-02 -1.852214120999999981e-03 -1.479439072000000074e-03 6.094865109000000523e-04 6.390538513999999759e-04 -7.997516199000000159e-02 1.324119401000000036e-03 -3.890801755000000174e-03 -7.957100015000000137e-02 -4.036108115999999593e-03 -1.423655474000000073e-03 -8.047424492000000706e-03 -5.248725522000000391e-04 3.937638933999999986e-03 -1.539057078000000047e-03 -4.990210672999999611e-03 -2.197680711999999790e-03 6.017002888000000382e-03 -2.538578480999999915e-03 2.242004947999999814e-03 3.605501756999999953e-05 -1.858988722000000100e-04 -1.914943431999999906e-03 4.526054677000000063e-04 -2.765248491000000047e-05 4.522180621999999785e-04 -6.205304160999999818e-03 -4.770839310999999867e-03 4.325035807999999884e-03 3.791807337000000183e-04 9.994822031999998999e-04 -4.994711944000000334e-03 -4.999400521000000285e-03 8.094990754000000281e-04 -1.664378975999999998e-03 2.817128791000000215e-03 9.457984279000000195e-04
1.477319477000000041e-04 -5.463593299999999764e-03 1.103650052999999992e-02 -7.626489248999999970e-02 -4.697689339999999714e-02 -5.522974719999999837e-02 5.111405720000000014e-03 6.402243362999999743e-01 1.283897525999999970e-02 -7.528581247000000476e-02 -5.039209422999999660e-02 -5.557718192000000307e-02 -2.830691162999999979e-03 -6.662424943000000259e-03 7.271514092999999818e-03 -1.833639389000000022e-02 -4.797315154999999727e-03 -5.113291110999999833e-02 -1.347244501999999948e-02 -9.346516747999999639e-03 -5.280392679999999783e-02 7.992612529999999684e-04 -6.577855657999999613e-03 -4.862351426000000032e-03 -2.790983485000000149e-03 -4.350999963999999977e-03 2.858107625000000027e-03 2.740313978999999855e-03 1.529615692000000065e-03 -7.802402028999999670e-05 1.075505694000000083e-03 2.149928082999999891e-04 3.440850470999999924e-03 2.012117441999999867e-03 1.613358872000000051e-03 -3.991481831000000431e-03 -5.649035883000000325e-04 3.065095301999999980e-03 1.199868169000000047e-02 5.584324709000000088e-03 3.093608869999999855e-03 -9.964595911000000833e-03 -4.110031705999999882e-03 -2.664081863000000022e-03 -1.760030196999999965e-03 -6.807716043999999939e-03 -3.681315324000000114e-03 7.186721192000000182e-03
1.097573817999999892e-03 -5.823037243999999984e-04 1.423632441000000082e-02 -9.176200878000000116e-02 -4.773903639000000310e-02 -5.248503849000000360e-03 5.037035270999999821e-03 1.283897525999999970e-02 5.931161445999999504e-01 -9.280498578000000165e-02 -4.942736841999999936e-02 -2.223863270000000190e-03 3.023353055000000105e-03 -4.603764897999999654e-03 3.128111404999999942e-03 -5.489182550999999882e-02 -2.506985759000000206e-03 -5.815725217999999884e-03 -5.817088596000000167e-02 -1.344541976000000055e-02 -1.223819611000000066e-04 -3.005484935999999945e-04 -2.608594320000000126e-03 8.037683228999999846e-03 -3.878394702000000083e-03 5.875745538999999941e-03 -6.658530162999999960e-03 -1.217543249999999966e-02 5.185942988999999760e-03 -5.385359775999999654e-03 -3.794848328999999958e-03 6.611352965000000075e-03 2.230822780999999842e-03 3.400871187999999871e-03 7.274885860000000065e-03 -8.085733572999999341e-03 -2.507072202000000007e-03 -2.732243486999999874e-03 7.067683600999999718e-03 5.648209940999999665e-04 1.205056790000000018e-03 -5.164027451000000220e-03 -3.477713740999999973e-03 1.588942268000000102e-03 -3.007809730999999858e-03 -4.303683929000000179e-03 4.795377753000000000e-03 6.452173498999999590e-03
-2.074305904999999839e-02 -7.316858010000000523e-02 -9.296070618000000507e-02 6.073878896999999888e-03 2.548098770999999898e-03 -1.680281564999999960e-03 -2.666528838999999984e-02 -7.528581247000000476e-02 -9.280498578000000165e-02 5.385695270999999451e-01 6.627380617999999689e-03 1.049897190000000075e-05 1.508226095999999931e-03 -4.768413313999999605e-03 4.818216143000000028e-03 -1.716359173999999939e-03 -6.669571943000000142e-03 1.108045937999999932e-03 -1.275164257999999908e-03 -8.454497418999999681e-02 -5.821078200999999994e-03 -2.955935806000000061e-03 -7.502461105999999602e-02 -5.053921886999999773e-04 -9.589365795000000378e-04 -7.349306926999999660e-04 -1.577476227000000088e-04 1.165025359999999951e-03 -2.758952192999999942e-03 2.486372716999999885e-03 -3.327925294999999929e-03 3.492155970999999848e-03 2.019615575000000083e-03 -5.302524222000000280e-03 1.913369332000000025e-03 3.850227289000000049e-03 -4.655223477999999825e-03 -1.506378442999999913e-04 2.765235482999999807e-03 -6.319720012000000194e-04 -2.941750778999999844e-03 -1.312840612999999950e-03 -1.811351638999999939e-03 1.091643222999999973e-03 4.506838953000000085e-03 -3.492115439000000043e-04 7.412607306000000009e-06 -2.418959738000000127e-03
