                              Electron density <n>  0.2958293
                          Double occupancy <n+ n->  0.0229501
                            ZZ AF Structure Factor  0.2499291
                            Sq.Magnetization <m^2>  0.2499291
                                              Hkin -8.8858797
                                              Hint  0.4590021
                                                 E -8.4268776
                                  Average sign <s>  0.0625000
