# <Sz_i Sz_j >
6.153813251999999956e-01 -1.659646996999999957e-01 -4.192640658999999964e-02 -1.851425224000000092e-01
-1.659646996999999957e-01 6.158054305000000284e-01 -1.967087063999999885e-01 -5.451549249999999847e-02
-4.192640658999999964e-02 -1.967087063999999885e-01 6.144741600999999998e-01 -1.651385166000000071e-01
-1.851425224000000092e-01 -5.451549249999999847e-02 -1.651385166000000071e-01 6.117742445999999612e-01
