                              Electron density <n>  1.3091495
                          Double occupancy <n+ n->  0.3473953
                            ZZ AF Structure Factor  0.9226151
                            Sq.Magnetization <m^2>  0.6143588
                                              Hkin  1.3336793
                                              Hint  1.3895813
                                                 E  2.7232606
                                  Average sign <s>  0.9773124
