# <Sz_i Sz_j >
8.285662845000000276e-01 -2.629781078999999799e-01 9.856002617999999604e-02 -2.250749441999999878e-01
-2.629781078999999799e-01 8.276493419999999546e-01 -2.277466116999999901e-01 1.200669775000000050e-01
9.856002617999999604e-02 -2.277466116999999901e-01 8.233370657999999898e-01 -2.613195763999999754e-01
-2.250749441999999878e-01 1.200669775000000050e-01 -2.613195763999999754e-01 8.271440034000000496e-01
