                              Electron density <n>  1.0000000
                          Double occupancy <n+ n->  0.1638081
                            ZZ AF Structure Factor  2.3929063
                            Sq.Magnetization <m^2>  0.6723837
                                              Hkin  -1.4491916
                                              Hint  0.3276163
                                                 E  -1.1215754
                                  Average sign <s>  1.0000000
