                              Electron density <n>  0.6247181
                          Double occupancy <n+ n->  0.1102011
                            ZZ AF Structure Factor  0.4043159
                            Sq.Magnetization <m^2>  0.4043159
                                              Hkin -24.1467281
                                              Hint  0.3306034
                                                 E -23.8161247
                                  Average sign <s>  1.0000000
