                              Electron density <n>  1.0000000
                          Double occupancy <n+ n->  0.1141294
                            ZZ AF Structure Factor  3.6167045
                            Sq.Magnetization <m^2>  0.7717412
                                              Hkin  -1.3166283
                                              Hint  0.4565175
                                                 E  -0.8601108
                                  Average sign <s>  1.0000000
