-3.156593913813493, 2.202240983914286, 146, 11821.972602739726
-3.156195176851212, 2.749265443454801, 65, 1121.9999999999998
-3.1560301326343505, 1.3165763824872858, 50, 558.5799999999996
-3.1558350803780595, 0.6492711321946825, 50, 571.7
-3.124295721603255, 2.7495364951785133, 66, 1147.5303030303025
-3.123778048296121, 2.2023819919022385, 151, 12528.741721854258
-3.1246267193715065, 1.3165763824872858, 50, 558.5799999999995
-3.1246679804257216, 0.6494879735736525, 52, 621.9807692307692
-3.061387741140263, 2.750392210700146, 167, 4533.580838323351
-3.0611077973069776, 2.291738738645426, 126, 2526.7301587301613
-3.061328422593746, 1.3122758374220902, 127, 2571.14960629921
-3.061572207441004, 0.652764974571971, 126, 2526.349206349203
-2.982642285088639, 2.7546808747926357, 172, 4793.488372093029
-2.9831336958118526, 2.340398976664215, 129, 2647.038759689922
-2.9827385871900747, 2.2410587589464193, 126, 2528.2698412698414
-2.983115539510147, 1.299327959806447, 127, 2569.291338582682
-2.9828627394992377, 0.6618780490331142, 125, 2489.791999999999
-2.9041683823646283, 2.7622292936383643, 186, 5683.704301075271
-2.904583581747393, 2.384042739998183, 129, 2649.100775193796
-2.904291975384168, 2.2596714553533506, 126, 2526.5714285714303
-2.9040579419308, 1.2778406486204874, 127, 2566.0314960629867
-2.904864260313105, 0.6771516120947676, 127, 2568.0944881889827
-2.9039427535904703, -0.3514647796279542, 127, 2564.440944881886
-2.9042883186114588, -0.4132754811026311, 127, 2566.976377952761
-2.8263826044354046, 2.420953272401537, 127, 2566.2677165354335
-2.8264698404051476, 2.275218867494588, 125, 2487.199999999999
-2.8261495280280196, 2.021066164665914, 128, 2605.8671874999895
-2.826271072867784, 1.2495520316529773, 126, 2526.57142857143
-2.8263826044354046, 0.6982689839202783, 127, 2566.267716535434
-2.8262710728677845, -0.3234227889007424, 126, 2526.571428571427
-2.825921851074087, -0.3981079673243064, 127, 2564.440944881884
-2.747900948557704, 2.4518123807188186, 127, 2564.4409448818847
-2.748438494145908, 2.28897740556209, 127, 2569.4488188976343
-2.7477857602173748, 2.080578232510313, 127, 2565.338582677163
-2.747900948557704, 1.9702438182570132, 127, 2564.440944881893
-2.747785760217375, 1.214439599366112, 126, 2524.5396825396783
-2.74801256516655, 0.7253065804075183, 129, 2645.922480620151
-2.7487919821744313, -0.2943695816545304, 126, 2529.436507936505
-2.747785760217375, -0.3822749541674, 126, 2524.539682539678
-2.6697648577009914, 2.8278403264731162, 128, 2604
-2.669539797405271, 2.7661911177577116, 130, 2687.846153846148
-2.669649669360662, 2.4753035301071997, 127, 2564.4409448818838
-2.669314737109551, 2.3022710341953814, 130, 2690.0000000000014
-2.6695362808381504, 2.0610745284679997, 128, 2606.59375
-2.6697648577009914, 1.9229416760748652, 128, 2607.999999999997
-2.6697648577009914, 1.172253789492923, 127, 2565.338582677169
-2.669764857700992, 0.7577649757579623, 131, 2729.1297709923674
-2.669534481020333, -0.26557719144418934, 127, 2566.031496062987
-2.669764857700992, -0.3666141879084792, 126, 2524.5396825396797
-2.669649669360662, -0.46075103235998816, 127, 2564.4409448818838
-2.5911680134829616, 2.854953798765873, 127, 2566.2677165354335
-2.590592071781315, 2.7671548572197993, 127, 2568.913385826769
-2.590592071781315, 2.49309144768869, 127, 2568.913385826773
-2.5905248785827895, 2.3131761603157006, 128, 2607.7187499999995
-2.5911680134829616, 2.217270826195458, 127, 2566.64566929134
-2.5909376368023027, 2.159652770805847, 127, 2567.0551181102346
-2.5912795450505817, 2.045268107760986, 126, 2526.571428571431
-2.5910912212560753, 1.8797628163476983, 127, 2569.480314960636
-2.5910528251426324, 1.1257030866366806, 127, 2567.3858267716587
-2.5912795450505817, 0.7963219986120742, 126, 2526.5714285714284
-2.591101341161944, -0.23880175482672472, 129, 2649.7829457364314
-2.5911680134829616, -0.35158809274810343, 127, 2566.2677165354335
-2.590982032308472, -0.4535184288481253, 128, 2609.34375
