-3.1194686708162562, 2.647524003853045
-3.1194686708162562, 2.5096222565175506
-3.1194686708162562, 2.459159787461029
-3.1194686708162562, 2.3699804240421756
-3.1194686708162562, 2.0939594187287014
-3.1194686708162562, 2.025226055703439
-3.1194686708162562, 1.8884118615803698
-3.1194686708162562, 1.7670409230737358
-3.1194686708162562, 1.6922172620588933
-3.1194686708162562, 1.6165235584741107
-3.1194686708162562, 1.041642930386237
-3.1194686708162562, 0.5824779641003865
-3.1194686708162562, -0.13835230509492735
-3.1194686708162562, -0.616223186634488
-3.1194686708162562, -0.6982246988513361
-3.1194686708162562, -0.8665779361347319
-3.089127208726552, 2.7778326523963357
-3.0988798215410998, 2.2362548810423934
-3.101317974744737, 2.1524697815571687
-3.069621983097456, 2.6452500289543384
-3.069621983097456, 2.510709809729976
-3.069621983097456, 2.4537615687884466
-3.069621983097456, 2.373144215205594
-3.069621983097456, 2.0917843123038518
-3.069621983097456, 2.0234464231740166
-3.069621983097456, 1.8855249021437506
-3.069621983097456, 1.7653997064077125
-3.069621983097456, 1.6924347727013784
-3.069621983097456, 1.612529272130295
-3.069621983097456, 1.0385977813914469
-3.069621983097456, 0.5881727881945396
-3.069621983097456, -0.13987487959232237
-3.069621983097456, -0.6066724920599196
-3.069621983097456, -0.7077556197311337
-3.069621983097456, -0.8581345684673591
-3.0354878382465382, 2.7931374921493717
-3.0159826126174423, 2.647563551242588
-3.0159826126174423, 2.513557221777052
-3.0159826126174423, 2.4409482145766024
-3.0159826126174423, 2.375813663999728
-3.0159826126174423, 2.088580973750891
-3.0159826126174423, 2.017039746068095
-3.0159826126174423, 1.879296188290771
-3.0159826126174423, 1.7604167353253288
-3.0159826126174423, 1.6892314341484174
-3.0159826126174423, 1.6016735137008162
-3.0159826126174423, 1.0337927735620052
-3.0159826126174423, 0.6015200321652103
-3.0159826126174423, -0.14467988742176408
-3.0159826126174423, -0.5894100565245184
-3.0159826126174423, -0.7235943492429966
-3.0159826126174423, -0.8438975082319766
-3.0257352254319905, 2.2378209576682853
-3.0232970722283534, 2.1480651910468476
