# Green Up
4.934337751999999799e-01 -2.387797332000000106e-01 2.104311414999999845e-03 3.496525527000000216e-02 -2.229864437999999789e-03 2.982915677000000029e-02 4.726024241000000313e-05 -2.387379149999999950e-01
-2.409551523000000028e-01 5.134303282000000079e-01 -2.400860448000000091e-01 -1.818716742000000023e-03 2.941566526000000126e-02 6.702101942999999940e-04 3.497437519999999772e-02 -2.734802194999999807e-03
5.592466532999999860e-05 -2.341908024999999893e-01 4.874937395999999756e-01 -2.455380548999999968e-01 4.053214916999999667e-03 3.450269428000000277e-02 -9.385419975000000104e-04 3.031917317000000153e-02
3.449716392999999798e-02 -1.389216022000000104e-03 -2.465585080999999901e-01 5.093799081000000006e-01 -2.335906523999999873e-01 -1.491447854999999965e-03 2.783034708999999884e-02 -1.374050134999999959e-06
-3.834672043999999840e-04 2.840087901000000123e-02 2.445929591000000139e-03 -2.301318055000000085e-01 4.898300266999999764e-01 -2.466481752999999943e-01 3.879770940999999976e-03 3.451195175999999948e-02
3.044661753000000096e-02 3.691210411000000091e-04 3.298608600999999863e-02 6.949467059000000169e-04 -2.440085804999999886e-01 5.001149706999999944e-01 -2.355382021999999909e-01 -1.175852728999999923e-03
-7.019984587000000311e-05 3.509935561000000065e-02 -6.267252537999999651e-04 2.704825673000000111e-02 7.282646941999999530e-04 -2.347896834000000044e-01 4.976345880999999971e-01 -2.442347368999999990e-01
-2.365181171000000082e-01 -2.951474525000000008e-03 3.032614906999999901e-02 -1.281129741000000067e-03 3.405689661999999895e-02 -5.093591695000000003e-04 -2.458196934999999916e-01 5.086826590999999897e-01
