                              Electron density <n>  1.0000000
                          Double occupancy <n+ n->  0.0770152
                            ZZ AF Structure Factor  4.5911805
                            Sq.Magnetization <m^2>  0.8459696
                                              Hkin  -1.1329139
                                              Hint  0.4620913
                                                 E  -0.6708227
                                  Average sign <s>  1.0000000
