                              Electron density <n>  1.0000000
                          Double occupancy <n+ n->  0.1228777
                            ZZ AF Structure Factor  8.8035655
                            Sq.Magnetization <m^2>  0.7542447
                                              Hkin  -1.3575462
                                              Hint  0.4915106
                                                 E  -0.8660356
                                  Average sign <s>  1.0000000
