                              Electron density <n>  0.7225683
                          Double occupancy <n+ n->  0.0607068
                            ZZ AF Structure Factor  0.9249078
                            Sq.Magnetization <m^2>  0.6011546
                                              Hkin -7.4867671
                                              Hint  0.2428274
                                                 E -7.2439397
                                  Average sign <s>  1.0000000
