# <Sz_i Sz_j >
7.688958631000000210e-01 -6.154225708000000267e-02 4.450364809000000033e-02 -8.640453866000000205e-02 1.508614207999999998e-02 -7.028287987000000209e-03
-6.154225708000000267e-02 8.051263463000000176e-01 -1.048440452999999939e-01 1.102504720999999965e-01 -2.682604862000000090e-02 7.806946286999999485e-02
4.450364809000000033e-02 -1.048440452999999939e-01 7.717603818999999588e-01 -1.812925479000000034e-02 9.046079099999999873e-02 -2.827923293999999935e-02
-8.640453866000000205e-02 1.102504720999999965e-01 -1.812925479000000034e-02 7.767284572000000553e-01 -2.134179364000000079e-01 -6.963494154999999575e-02
1.508614207999999998e-02 -2.682604862000000090e-02 9.046079099999999873e-02 -2.134179364000000079e-01 7.927667929999999696e-01 -2.062605660000000063e-01
-7.028287987000000209e-03 7.806946286999999485e-02 -2.827923293999999935e-02 -6.963494154999999575e-02 -2.062605660000000063e-01 7.711735170000000306e-01
