                              Electron density <n>  1.3545005
                          Double occupancy <n+ n->  0.3993656
                            ZZ AF Structure Factor  0.7755945
                            Sq.Magnetization <m^2>  0.5557693
                                              Hkin  1.0923242
                                              Hint  1.5974624
                                                 E  2.6897866
                                  Average sign <s>  0.8534031
