                              Electron density <n>  1.0000000
                          Double occupancy <n+ n->  0.1342782
                            ZZ AF Structure Factor  1.5375211
                            Sq.Magnetization <m^2>  0.7314435
                                              Hkin -1.2575031
                                              Hint  0.5371130
                                                 E -0.7203901
                                  Average sign <s>  1.0000000
