                              Electron density <n>  1.0000000
                          Double occupancy <n+ n->  0.1228677
                            ZZ AF Structure Factor  5.0045017
                            Sq.Magnetization <m^2>  0.7542646
                                              Hkin -1.3372965
                                              Hint  0.4914707
                                                 E -0.8458258
                                  Average sign <s>  1.0000000
