# d<Sz_i Sz_j >
3.049153644999999871e-02 1.456584925000000037e-02 9.272707071999999537e-03 1.355417522000000076e-02 1.680857464000000065e-02 9.884057268000000576e-03 1.399062166000000079e-02 1.283728276999999973e-02 8.507511909000000858e-03 1.276804731999999984e-02 1.347153666999999916e-02 9.277436409000000550e-03 1.290485339999999925e-02 1.385605216000000001e-02 8.977655608000000356e-03 1.372571004999999927e-02 1.320161704999999949e-02 8.696034554000000444e-03 1.299170210000000041e-02 1.252005129000000050e-02 9.940649318000000650e-03 1.300125648999999987e-02 1.669529625999999906e-02 1.104651668000000003e-02 9.910123474999999252e-03 1.037369842999999979e-02 8.259214783999999435e-03 9.593900343000000622e-03 9.298110207000000529e-03 8.341058760000000585e-03 1.029613572000000025e-02 8.096547200000000014e-03 8.505236915000000467e-03 9.741094779000000412e-03 8.366222805000000234e-03 7.678470437000000162e-03 1.082255583999999944e-02 8.212889192000000227e-03 8.498238529000000027e-03 1.034922742999999992e-02 8.610511373000000190e-03 7.379444584999999592e-03 1.003063510999999998e-02 8.926638229000000146e-03 7.250759657999999823e-03 1.062585882999999946e-02 1.105610999000000011e-02 8.231103947999999712e-03 9.944263160999999851e-03 7.110469910000000171e-03 8.320803765000000726e-03 8.977070720000000781e-03 7.850323039000000475e-03 7.693949206999999881e-03 9.173508021999999401e-03 7.880502044999999553e-03 7.861718806999999989e-03 9.567979332999999864e-03 7.895744915999999489e-03 8.668885432999999877e-03 9.528754300999999621e-03 8.300573376999999253e-03 7.168433606999999839e-03 9.809157452000000568e-03 6.988598272000000160e-03 7.804775982999999882e-03 9.986818794999999596e-03 7.070442881999999644e-03 7.614801049999999835e-03 9.535342514999999713e-03 7.717427169000000420e-03 7.536301771999999975e-03 1.353985304000000084e-02 7.126469885000000226e-03 1.368390713999999980e-02 1.260600469000000036e-02 7.833794693999999656e-03 1.122630234999999997e-02 1.321504287000000062e-02 7.296031966999999736e-03 1.292760813000000050e-02 1.257220967000000078e-02 7.601398092000000162e-03 1.314521943000000054e-02 1.329806501000000037e-02 8.561792902999999788e-03 1.333040320999999938e-02 1.286497651000000075e-02 7.993770206999999475e-03 1.179631341999999930e-02 1.373381956999999987e-02 7.905241668999999846e-03 1.299816181999999959e-02 1.308740193999999996e-02 7.484521547000000039e-03 1.315788367000000035e-02
1.456584925000000037e-02 2.879986651999999828e-02 8.620581179999999705e-03 1.538051684999999953e-02 1.673634389000000153e-02 9.783410049999999997e-03 1.425975064999999986e-02 1.589583384999999904e-02 9.104773822999999780e-03 1.260513983000000060e-02 1.474352144000000073e-02 9.821622574999999342e-03 1.332819063999999935e-02 1.504698433999999974e-02 9.512406271999999940e-03 1.357727346999999980e-02 1.550840006000000007e-02 9.299437558999999742e-03 1.282001636000000035e-02 1.559553462999999952e-02 9.059759117999999223e-03 1.472619145000000039e-02 1.692018752999999848e-02 1.001919052999999948e-02 9.806264340000000676e-03 9.276348458999999699e-03 8.222459713999999420e-03 9.882858144999999428e-03 8.483267298999999304e-03 7.941289331000000659e-03 1.115153657000000041e-02 8.306041820000000311e-03 8.562647236000000411e-03 9.787434710999999565e-03 8.357181172999999727e-03 7.858454521999999609e-03 1.047249435000000006e-02 8.318935450000000328e-03 7.870353869999999197e-03 1.041848811999999957e-02 8.066668916999999300e-03 7.941155212999999671e-03 1.009949907000000022e-02 8.442501996999999744e-03 7.634329238999999941e-03 1.018398681999999923e-02 9.220574676999999941e-03 8.213152216999999172e-03 9.995444162999999813e-03 7.401064669000000096e-03 8.396358055999999376e-03 9.612519364000000205e-03 7.314037855999999845e-03 6.980029706999999785e-03 1.030566712999999961e-02 8.194121372000000639e-03 7.988728178000000651e-03 9.382819766000000117e-03 7.453552371999999822e-03 7.518665176000000061e-03 8.524945806000000167e-03 7.332249877999999846e-03 7.374443524000000132e-03 9.056569671999999474e-03 7.589544257999999988e-03 7.548946255999999799e-03 9.519354900000000577e-03 7.703812895000000313e-03 7.290669020999999972e-03 1.031269576999999972e-02 7.833859841000000851e-03 7.332911830999999832e-03 1.405213213000000051e-02 7.666930494000000380e-03 1.306202077999999919e-02 1.386803057999999936e-02 7.685101829000000329e-03 1.329098071000000061e-02 1.313509145999999968e-02 7.315099688000000107e-03 1.389480920999999931e-02 1.284924592000000025e-02 7.457993357000000309e-03 1.393015071000000028e-02 1.387275764000000036e-02 8.111180633000000459e-03 1.368276881000000077e-02 1.260238187999999926e-02 7.870841635000000447e-03 1.511136597000000033e-02 1.398015149000000033e-02 7.335891090000000274e-03 1.338862776999999969e-02 1.339964974000000010e-02 8.151226511000000258e-03 1.437233955000000001e-02
9.272707071999999537e-03 8.620581179999999705e-03 2.372056692999999911e-02 1.011557098999999946e-02 9.993944674999999736e-03 6.359128906999999761e-03 8.889591012000000458e-03 8.715446478999999344e-03 6.338791499999999607e-03 8.468121166999999228e-03 8.226260403000000554e-03 6.661405791000000326e-03 8.685190558999999685e-03 8.517117734999999495e-03 6.464473654999999645e-03 7.893311950000000618e-03 9.512032882999999633e-03 6.361258249999999712e-03 8.524260121000000467e-03 9.036459934000000763e-03 6.208867931999999604e-03 9.380365696999999267e-03 9.688577089000000378e-03 6.061611903999999593e-03 7.971694527999999280e-03 7.415273667000000374e-03 5.632994120999999625e-03 6.386502094000000122e-03 5.844100137000000396e-03 5.781583602000000058e-03 6.381678231000000381e-03 6.044140051000000159e-03 5.695003683000000004e-03 6.855595974000000363e-03 5.518264289999999864e-03 5.308992432999999796e-03 6.675602590999999905e-03 5.754125546999999674e-03 5.614384344000000401e-03 6.604213240999999741e-03 5.622507629999999763e-03 6.070187942999999593e-03 7.194593919000000226e-03 6.162418464000000116e-03 5.284516214000000399e-03 8.368779213999999814e-03 6.525914138000000163e-03 6.382005577999999915e-03 6.889186601000000035e-03 5.018987112000000347e-03 5.981045297999999615e-03 7.110055290999999812e-03 5.087335117000000087e-03 5.250887113999999634e-03 6.282361099000000233e-03 5.287705592999999982e-03 5.397046451999999890e-03 6.502161438999999772e-03 5.529456733000000408e-03 4.947192468000000294e-03 6.578291862999999587e-03 5.076849569999999923e-03 5.029816817000000093e-03 6.988052703999999594e-03 5.574509136000000385e-03 5.335725553000000322e-03 7.563034130999999639e-03 5.288279215999999901e-03 4.892287811999999729e-03 6.801804639000000319e-03 5.974204119000000278e-03 5.272386662999999953e-03 8.044623388999999625e-03 4.899682748999999865e-03 8.290023824000000707e-03 7.996920916999999615e-03 5.437447217999999763e-03 7.889402861999999378e-03 8.359915247999999757e-03 5.472422537000000246e-03 7.809801770999999851e-03 8.440237684999999171e-03 5.317323126000000032e-03 8.148565725999999676e-03 8.541373527999999299e-03 5.340945910999999983e-03 7.743651467000000135e-03 8.546148486999999294e-03 5.550602515000000077e-03 7.854887652000000497e-03 8.793492652999999534e-03 5.609910755000000089e-03 7.478707087000000323e-03 7.636829030000000240e-03 4.987046051000000417e-03 8.707891085000000683e-03
1.355417522000000076e-02 1.538051684999999953e-02 1.011557098999999946e-02 3.066384662000000080e-02 1.251750224999999966e-02 8.491790880000000749e-03 1.225933526000000037e-02 1.404265912000000026e-02 9.190650050000000529e-03 1.123826894999999972e-02 1.246346949000000023e-02 8.033490556000000282e-03 1.224001954999999996e-02 1.189213062000000001e-02 8.783465504000000437e-03 1.216060782999999965e-02 1.226917268000000082e-02 7.877309364999999716e-03 1.186502795000000075e-02 1.217777750999999957e-02 8.848149829000000188e-03 1.209547696999999956e-02 1.272379910999999961e-02 8.118486868999999842e-03 9.245219598999999608e-03 1.066673874999999987e-02 7.208931618999999714e-03 1.040886388000000079e-02 1.119806721999999991e-02 8.048589648999999666e-03 9.114016940000000538e-03 8.099523441999999934e-03 8.168760880000000557e-03 9.501070340999999420e-03 7.791823566000000145e-03 7.632289125000000368e-03 9.146222041999999691e-03 8.070472579999999826e-03 6.684935311999999977e-03 1.011522247000000083e-02 7.969303880000000451e-03 8.020630213000000397e-03 9.629711059000000198e-03 8.135990685000000361e-03 7.663858003000000377e-03 9.118801933999999901e-03 7.419007192000000132e-03 7.602710627000000033e-03 8.887841586999999446e-03 7.219982132999999691e-03 7.644944354000000192e-03 8.725097568000000567e-03 7.463713963999999909e-03 7.418677799999999663e-03 9.424704561999999383e-03 7.101025004999999939e-03 8.098613172000000346e-03 8.725964609999999413e-03 7.382623252999999906e-03 7.233719238000000350e-03 8.892855358999999724e-03 7.290987920000000302e-03 7.351181186999999721e-03 8.833599096000000622e-03 7.653819463999999954e-03 7.515280765999999592e-03 9.424087684000000131e-03 6.939450221000000203e-03 7.126023125999999923e-03 9.932726081999999901e-03 7.324018001000000277e-03 7.371570426000000065e-03 1.160304761999999927e-02 7.025451077999999953e-03 1.214761718000000046e-02 1.238962382999999993e-02 7.031600869000000260e-03 1.174531206999999966e-02 1.172017896999999996e-02 7.314050241999999792e-03 1.148430758000000031e-02 1.311281417999999969e-02 6.903408968999999798e-03 1.180728382000000021e-02 1.262041854999999997e-02 7.120248477999999853e-03 1.184357873999999922e-02 1.147816196999999934e-02 7.240717171999999993e-03 1.224990442999999984e-02 1.264845591999999921e-02 7.414761173999999920e-03 1.141030240999999987e-02 1.208983901999999971e-02 7.592939053000000160e-03 1.089273028999999948e-02
1.680857464000000065e-02 1.673634389000000153e-02 9.993944674999999736e-03 1.251750224999999966e-02 2.815543881999999984e-02 8.405221064999999353e-03 1.606147809999999843e-02 1.671921984000000055e-02 9.566982735000000015e-03 1.318079643999999981e-02 1.531807835999999916e-02 9.176762386999999521e-03 1.404481814000000002e-02 1.571863038000000101e-02 9.088721439999999235e-03 1.323718775000000056e-02 1.622232225000000069e-02 8.342128222000000717e-03 1.189574221000000084e-02 1.635673396999999876e-02 9.683735275000000808e-03 1.296668506999999922e-02 1.513732521000000011e-02 9.321391463999999932e-03 1.018529498999999963e-02 8.470765727000000023e-03 7.745671402000000108e-03 9.656408598000000218e-03 8.498784897999999560e-03 8.567238540999999596e-03 1.011722680999999936e-02 8.335781384999999336e-03 7.921049504999999602e-03 1.002951369999999925e-02 8.381171293000000758e-03 7.612279682999999880e-03 9.063813933000000600e-03 8.245664071000000789e-03 7.684323994000000213e-03 1.015230010000000085e-02 8.125344693000000756e-03 8.536715892000000180e-03 9.574102120999999216e-03 8.831620910999999491e-03 8.170721952000000246e-03 1.005319453000000016e-02 8.709396806000000574e-03 8.864235341999999324e-03 9.723873250999999496e-03 7.534189034000000028e-03 8.215321436999999810e-03 9.524971167000000766e-03 7.962849242999999605e-03 7.688008143999999940e-03 9.348643215000000672e-03 7.883789068000000150e-03 8.072457240999999367e-03 8.752606474000000289e-03 7.156020683000000222e-03 7.611354705999999644e-03 9.270569862000000230e-03 7.601801176000000208e-03 7.560777404000000416e-03 8.931803602000000508e-03 7.673713419000000036e-03 7.947090869000000835e-03 9.743524588999999750e-03 7.647013634000000316e-03 7.337147704000000249e-03 1.004020964999999960e-02 7.309544884000000221e-03 7.723580433000000293e-03 1.440828838999999931e-02 7.405123409000000101e-03 1.255334473999999978e-02 1.278661193000000043e-02 7.554675468000000144e-03 1.410232074000000030e-02 1.322314634999999933e-02 8.019547901000000437e-03 1.361637813999999960e-02 1.327573995999999958e-02 6.745663653999999822e-03 1.382412851999999942e-02 1.290038515999999968e-02 7.277644913000000035e-03 1.260201900000000076e-02 1.273750669000000071e-02 8.286667685999999158e-03 1.298451368999999946e-02 1.430547700999999956e-02 7.707284087000000096e-03 1.379340935999999983e-02 1.351951912000000020e-02 6.983306540000000333e-03 1.524346673999999943e-02
9.884057268000000576e-03 9.783410049999999997e-03 6.359128906999999761e-03 8.491790880000000749e-03 8.405221064999999353e-03 2.343994848000000020e-02 1.008981901000000070e-02 9.604634133000000684e-03 6.003410168000000019e-03 7.717682794000000311e-03 8.383276543999999830e-03 5.758196121000000098e-03 8.426808565000000820e-03 8.745225589000000382e-03 6.289020945000000327e-03 8.721457577000000030e-03 8.578538099999999736e-03 5.895669935000000250e-03 8.561938357000000582e-03 9.163067231000000812e-03 6.295819470999999660e-03 8.210220818000000045e-03 7.799337897000000255e-03 5.949234153999999677e-03 8.375015867000000849e-03 7.200506193999999839e-03 5.746047152000000047e-03 8.512006628000000005e-03 7.712580792999999997e-03 6.122135318000000367e-03 7.170316537000000386e-03 5.780748795999999905e-03 5.891147989000000175e-03 7.525400213000000248e-03 5.827483958999999693e-03 5.668827918000000216e-03 6.653437463999999774e-03 5.909941759999999718e-03 5.511153292000000106e-03 7.050392316000000416e-03 5.766944034000000274e-03 5.860427974000000095e-03 6.896030485999999834e-03 5.332650674999999882e-03 5.250749507999999573e-03 6.760847220000000372e-03 5.421874305999999782e-03 5.447923357999999786e-03 7.361619582999999641e-03 5.681915786999999947e-03 5.353199510000000022e-03 6.901598006000000084e-03 4.804288771000000263e-03 5.185924126999999668e-03 6.761663369999999611e-03 5.277798145000000066e-03 5.060523861999999956e-03 6.334090566999999589e-03 5.361809426000000399e-03 5.192525047000000164e-03 6.844351991000000197e-03 5.054254105000000226e-03 5.209398847000000152e-03 6.240314771000000232e-03 5.298380711000000298e-03 5.384679968000000323e-03 6.454567833000000171e-03 5.223313830999999977e-03 5.402439388000000384e-03 6.619327020000000290e-03 5.330297656999999877e-03 5.212023205999999700e-03 7.966674953000000073e-03 5.643457511999999850e-03 7.216189500999999756e-03 7.830394128000000425e-03 5.227142459000000060e-03 8.500578322999999964e-03 8.166997412999999276e-03 5.408462329000000152e-03 7.926117429000000339e-03 8.098906536000000794e-03 5.260097374000000277e-03 7.699182078000000283e-03 8.749236663999999594e-03 5.583911922999999777e-03 7.183767655999999738e-03 8.503943667000000289e-03 5.353833788000000003e-03 8.286133206999999820e-03 8.094271300000000641e-03 5.378917829000000143e-03 8.339298919999999990e-03 7.679945022999999996e-03 6.017467575999999735e-03 7.434026776000000197e-03
1.399062166000000079e-02 1.425975064999999986e-02 8.889591012000000458e-03 1.225933526000000037e-02 1.606147809999999843e-02 1.008981901000000070e-02 3.007119684000000154e-02 1.314020085000000039e-02 8.383956746999999751e-03 1.252664526999999924e-02 1.597963642999999934e-02 1.024662236999999976e-02 1.211329222999999941e-02 1.332025564999999960e-02 7.965035373999999890e-03 1.172973784999999970e-02 1.335382409999999985e-02 8.985362586999999165e-03 1.139461735999999954e-02 1.498149416000000081e-02 8.856269352000000275e-03 1.190516179000000035e-02 1.332382309999999986e-02 9.079775914000000683e-03 8.942755502999999440e-03 7.979338985000000717e-03 8.272896051999999861e-03 9.729997354000000098e-03 8.637411876999999752e-03 7.256478048000000042e-03 9.364297824000000769e-03 9.769588017999999985e-03 7.855322758999999655e-03 9.615116596999999724e-03 8.134059852999999535e-03 7.852202024999999433e-03 9.832560977999999299e-03 8.697745863999999799e-03 8.018247625999999281e-03 9.861739324000000015e-03 8.237666470000000116e-03 7.832152269999999999e-03 9.565213721999999211e-03 7.984443314000000402e-03 7.265756063999999695e-03 9.220894868000000313e-03 8.324244596999999524e-03 8.086982609999999669e-03 9.070271717000000580e-03 6.936115225000000044e-03 8.007219141999999748e-03 9.670096285999999278e-03 7.172040937999999907e-03 7.480886663999999908e-03 9.893085783999999716e-03 7.397843232000000241e-03 7.572724379999999644e-03 9.023134367000000197e-03 7.555873569999999734e-03 6.962559335000000071e-03 1.000857089000000040e-02 7.146047001999999981e-03 7.451882588000000203e-03 8.443212650000000291e-03 7.308052899999999651e-03 7.632293358000000368e-03 9.465115588999999455e-03 7.477746858000000434e-03 6.658642474999999609e-03 9.348639841999999839e-03 7.523649252000000169e-03 6.964174691999999896e-03 1.269574788000000024e-02 7.785384258000000064e-03 1.152398649000000060e-02 1.226494212000000042e-02 7.246690939999999789e-03 1.276142318000000019e-02 1.299207944999999920e-02 7.858264333999999754e-03 1.152951481000000049e-02 1.232997446999999948e-02 6.448568663999999957e-03 1.252236391999999969e-02 1.220991362999999941e-02 7.421901088000000361e-03 1.086014316999999937e-02 1.155805445000000070e-02 7.342511333000000320e-03 1.244789148000000067e-02 1.217854768000000039e-02 7.242371126000000416e-03 1.248090905999999986e-02 1.227793970000000054e-02 6.719764195000000120e-03 1.199749030000000008e-02
1.283728276999999973e-02 1.589583384999999904e-02 8.715446478999999344e-03 1.404265912000000026e-02 1.671921984000000055e-02 9.604634133000000684e-03 1.314020085000000039e-02 2.694094542999999828e-02 9.325204915999999941e-03 1.682082808999999998e-02 1.498695197000000055e-02 9.703474529000000182e-03 1.366328678000000053e-02 1.503095068000000027e-02 9.409344309999999670e-03 1.284145637000000048e-02 1.577073285000000005e-02 8.936011005999999757e-03 1.357651869999999990e-02 1.579764403999999942e-02 8.205245239000000246e-03 1.276401675999999999e-02 1.569851183000000108e-02 8.801197331000000165e-03 1.016836355999999920e-02 7.620221027999999827e-03 8.650906519999999530e-03 1.069310952999999974e-02 8.046752537999999483e-03 8.328209447999999557e-03 1.087409720000000017e-02 8.849811907000000241e-03 7.860331586000000176e-03 1.029387963999999975e-02 8.542078584999999655e-03 8.062151978000000468e-03 1.009552223999999991e-02 8.731392391000000752e-03 7.302528972000000423e-03 1.025612214999999973e-02 8.729236018000000388e-03 8.179409925000000539e-03 9.486592690000000133e-03 8.401544700999999740e-03 7.864374360000000660e-03 1.020411788000000035e-02 8.071408734000000071e-03 7.874239729999999576e-03 9.547741865999999356e-03 7.797277937999999749e-03 7.728635454000000113e-03 9.214166589999999574e-03 6.936314007999999816e-03 7.841471947000000151e-03 9.655289863999999209e-03 7.463400628000000335e-03 7.439810086000000350e-03 8.542171561999999801e-03 7.292531902999999961e-03 7.572318294999999880e-03 9.267388750999999703e-03 6.945737983000000414e-03 7.536182049999999577e-03 8.938129063999999263e-03 7.532840796000000137e-03 8.076124828999999353e-03 9.297532129000000631e-03 6.960692503000000253e-03 7.071628673000000288e-03 9.593767890000000353e-03 7.761477497000000315e-03 7.303168815000000286e-03 1.340129531000000020e-02 8.234066463999999835e-03 1.294743813000000070e-02 1.326112655999999931e-02 8.100129182999999886e-03 1.480076064999999962e-02 1.379067850000000039e-02 7.797863127000000290e-03 1.339288473999999951e-02 1.382137783999999939e-02 6.955877144999999921e-03 1.288830212999999940e-02 1.258808942000000028e-02 7.645040851999999713e-03 1.282076526999999938e-02 1.233247084000000000e-02 7.489373524000000198e-03 1.353568230000000081e-02 1.404051499999999994e-02 7.085927726999999808e-03 1.322688898000000043e-02 1.347834428000000036e-02 7.084747477000000009e-03 1.421161091999999931e-02
8.507511909000000858e-03 9.104773822999999780e-03 6.338791499999999607e-03 9.190650050000000529e-03 9.566982735000000015e-03 6.003410168000000019e-03 8.383956746999999751e-03 9.325204915999999941e-03 2.327610646000000116e-02 8.910842524000000056e-03 1.092615373000000063e-02 5.746270928000000132e-03 9.848218165000000371e-03 9.347545530999999686e-03 6.621944587000000090e-03 8.485017141999999513e-03 9.109157595000000329e-03 6.493876249000000295e-03 8.279086936999999896e-03 9.249116994000000300e-03 6.126727723000000361e-03 8.536598487000000499e-03 9.284206067000000742e-03 6.223349577000000278e-03 6.893921552000000300e-03 6.381208491999999961e-03 5.486665677999999838e-03 9.090794331999999672e-03 6.417647387999999599e-03 5.731358049000000003e-03 8.992469628000000423e-03 6.772100165000000289e-03 5.725903378000000293e-03 7.065934876999999809e-03 6.155746541000000141e-03 6.064304127000000322e-03 7.329543095000000050e-03 6.157604134000000014e-03 5.765864651000000320e-03 7.173021144000000203e-03 5.838728296000000179e-03 5.999302272000000408e-03 6.488016909000000366e-03 5.581985172000000425e-03 5.740038071000000408e-03 7.280260818000000404e-03 6.118283553999999923e-03 5.874015901999999657e-03 6.848186222999999573e-03 5.258774723999999623e-03 5.494518615000000029e-03 6.569066709000000344e-03 5.400747418999999640e-03 5.479589108000000423e-03 6.830527367000000134e-03 5.493109076000000056e-03 5.458465973000000034e-03 6.773619986000000218e-03 5.498147729000000226e-03 5.286217919999999966e-03 6.629728330999999641e-03 5.877113027000000108e-03 5.362368747999999782e-03 6.783713785000000142e-03 5.435068686999999787e-03 5.806428746999999814e-03 7.314127711000000323e-03 5.599690493999999810e-03 5.257344352999999623e-03 7.006890110999999983e-03 5.414496936999999704e-03 5.598869519000000336e-03 9.085363549999999483e-03 5.059781674999999646e-03 7.542770606999999600e-03 8.523686513999999617e-03 5.773040140000000424e-03 7.997347583000000842e-03 7.953897389000000318e-03 5.101178773999999992e-03 7.569231319999999638e-03 8.694588451000000856e-03 5.580287354999999630e-03 8.420322735999999711e-03 9.030852348999999710e-03 5.909618620000000287e-03 7.803782508000000132e-03 7.797763893000000425e-03 5.608574532000000328e-03 8.075077664999999461e-03 8.537550116999999619e-03 5.353698326000000049e-03 8.046845304999999601e-03 8.020208746999999208e-03 5.829959093999999634e-03 8.572586684999999526e-03
1.276804731999999984e-02 1.260513983000000060e-02 8.468121166999999228e-03 1.123826894999999972e-02 1.318079643999999981e-02 7.717682794000000311e-03 1.252664526999999924e-02 1.682082808999999998e-02 8.910842524000000056e-03 3.085818582000000171e-02 1.325985669999999936e-02 9.025136455999999488e-03 1.323547851000000074e-02 1.666066542000000164e-02 9.680865422999999914e-03 1.293719431000000045e-02 1.459463121999999939e-02 8.568480527999999471e-03 1.176886912999999986e-02 1.290335268999999972e-02 9.099552893999999365e-03 1.129875714000000073e-02 1.315658744000000081e-02 8.597730677000000807e-03 1.029722895999999992e-02 8.011578413999999315e-03 7.710138681000000375e-03 9.214324188000000415e-03 7.630981949999999896e-03 7.196807789999999823e-03 9.853377837000000528e-03 1.088053637000000080e-02 7.709277532999999662e-03 9.682313577999999976e-03 1.030644961000000068e-02 7.776500993000000361e-03 1.064509806000000017e-02 8.637010058999999851e-03 7.531655475000000217e-03 1.023371296999999944e-02 8.629576757999999487e-03 7.828271451999999422e-03 1.031819271000000010e-02 8.171620117999999627e-03 7.596668477999999822e-03 9.381737592999999167e-03 8.511333718000000867e-03 8.339903315999999678e-03 8.712593177000000841e-03 7.328459148000000117e-03 7.492872155999999624e-03 8.907143903999999168e-03 6.704936774999999821e-03 6.774729701999999965e-03 9.750339335000000190e-03 8.083116970000000026e-03 7.695301075000000011e-03 9.072459346999999646e-03 7.499030115999999815e-03 7.011615300000000224e-03 9.252833815000000017e-03 7.177664559999999763e-03 7.327919308999999645e-03 9.044577576999999688e-03 7.900183473000000137e-03 7.197696966999999994e-03 9.884475643000000672e-03 7.375919631000000393e-03 7.457967069000000400e-03 9.490172603000000470e-03 7.217938475999999964e-03 7.583442668000000067e-03 1.173278252999999938e-02 7.683851830999999938e-03 1.177499782000000078e-02 1.283707884000000014e-02 7.158237444999999977e-03 1.254736564000000047e-02 1.207523729000000053e-02 7.397475946000000267e-03 1.184080581999999958e-02 1.119927107000000081e-02 7.390837009999999888e-03 1.153630326000000018e-02 1.192307696000000083e-02 7.564177592000000290e-03 1.080851124999999968e-02 1.182999269999999992e-02 6.659108789000000271e-03 1.162320453999999940e-02 1.247686991999999960e-02 8.501889561000000248e-03 1.216234736000000073e-02 1.173604955000000054e-02 7.259700669999999932e-03 1.119327728000000036e-02
