                              Electron density <n>  0.6776475
                          Double occupancy <n+ n->  0.0956726
                            ZZ AF Structure Factor  0.4863024
                            Sq.Magnetization <m^2>  0.4863024
                                              Hkin -24.4288085
                                              Hint  0.7653807
                                                 E -23.6634279
                                  Average sign <s>  0.9375000
