# d Green Down
3.887024548000000187e-03 2.011056425999999814e-03 1.339681006000000094e-03 1.056972171999999953e-03 1.004540536999999970e-03 6.997470925999999545e-04 5.465712476999999786e-04 3.468541431999999907e-04 5.378345869999999864e-04 2.600448332999999858e-04 2.358547796000000027e-04 1.982682176999999877e-04 2.665773914000000222e-04 1.219541433000000043e-04 3.013649928000000167e-04 1.572377826000000080e-04 8.929788334000000535e-05 6.549630415999999988e-05 1.545959029000000117e-04 2.732469371999999988e-04 1.125932198999999944e-04 8.216578180000000354e-04 9.827898726000000411e-04 6.787600670999999674e-04 4.510552668000000179e-04 4.569501736000000105e-04 4.675401677000000041e-04 7.819937840000000442e-04 7.428702355000000018e-04 1.175408278999999934e-03 1.325677632000000009e-03 1.969738425999999990e-03
1.913783433000000068e-03 3.906206382999999945e-03 1.957270704999999889e-03 1.322656461000000071e-03 1.163162463000000021e-03 8.191513457000000435e-04 8.452224667000000089e-04 6.292153085999999639e-04 9.311132269999999747e-04 4.694311511999999745e-04 4.213717083999999843e-04 2.403762303000000079e-04 1.465011741999999912e-04 9.907743845999999706e-05 1.292193728999999926e-04 9.189862246000000024e-05 7.354279559000000284e-05 1.120559593000000018e-04 1.136366185999999944e-04 1.270521907000000104e-04 7.881727885999999326e-05 2.410798902000000049e-04 3.227149187000000132e-04 4.192922728999999983e-04 2.751587112999999765e-04 3.591271000000000263e-04 4.069534219999999857e-04 6.588823065000000336e-04 6.689118444999999930e-04 8.449158180999999726e-04 9.979659980000000954e-04 1.331113915999999897e-03
1.373268112999999953e-03 2.082288305999999926e-03 4.015503925999999897e-03 1.955241023999999828e-03 1.389035797999999900e-03 1.068567009000000049e-03 9.749832573999999818e-04 6.850222590000000240e-04 7.306873262999999787e-04 3.623527934000000256e-04 3.150827521999999899e-04 2.494363501999999821e-04 1.405134501000000107e-04 1.248905760000000077e-04 1.474018899000000102e-04 1.566193957999999925e-04 9.610358154999999432e-05 2.070699073999999931e-04 1.204863229000000034e-04 1.828451551000000110e-04 9.319404176000000155e-05 2.390160863000000135e-04 2.181290938000000055e-04 3.020365913999999825e-04 1.968997066000000007e-04 4.656536027999999745e-04 3.641265709000000069e-04 7.352811951999999995e-04 6.057119853999999755e-04 8.994232198000000301e-04 8.917660274000000203e-04 1.061273559000000099e-03
1.076368103000000095e-03 1.338806463999999991e-03 1.896205776999999914e-03 3.994163547999999772e-03 2.099483445000000035e-03 1.335569503999999930e-03 1.182422729999999932e-03 8.705506229999999956e-04 8.367672204999999658e-04 5.824136186000000498e-04 5.068477618999999530e-04 3.811747126000000242e-04 2.106893989999999929e-04 2.133268728999999865e-04 2.110495881000000050e-04 2.393952923000000079e-04 1.209416560000000008e-04 8.320135270000000264e-05 7.457910850999999522e-05 9.051919442000000199e-05 1.666533193999999974e-04 1.039497770000000025e-04 2.530320544000000068e-04 1.559876300000000127e-04 1.687653597000000113e-04 2.728848370000000012e-04 2.229166959000000107e-04 3.703381841999999835e-04 4.377236515999999734e-04 5.247032914000000032e-04 6.832868383999999955e-04 7.918309102999999700e-04
8.145458216000000173e-04 1.188535292000000030e-03 1.326360529000000007e-03 2.007910598000000116e-03 4.021297091000000136e-03 1.906135505999999920e-03 1.356576125999999893e-03 1.025793925000000094e-03 8.355383004000000498e-04 5.420336148999999829e-04 4.579620560999999885e-04 4.706757788000000102e-04 3.465192522000000268e-04 2.594788324000000005e-04 1.612889931000000129e-04 1.951845721999999946e-04 1.534109317000000115e-04 1.045362002000000003e-04 1.331602639000000030e-04 1.193876549999999990e-04 3.819673585000000148e-04 9.329568800999999887e-05 7.961417221000000131e-04 2.319759981999999939e-04 1.587168517999999902e-04 1.829841764999999944e-04 1.814642247000000034e-04 4.140054258000000270e-04 4.591068536999999929e-04 3.956901975999999759e-04 5.399544787000000370e-04 6.014540042999999905e-04
6.158211157000000480e-04 7.624566727999999632e-04 1.010888067000000100e-03 1.277825048000000036e-03 1.830899901000000067e-03 3.972741140999999990e-03 2.056946951000000138e-03 1.368432072000000084e-03 1.167789749000000066e-03 9.105602804000000224e-04 7.513050337000000021e-04 5.492608615000000097e-04 3.860930552000000119e-04 3.545577554999999902e-04 2.810504694000000173e-04 2.974065955999999887e-04 1.771272438000000044e-04 1.012296675000000053e-04 1.587325460000000112e-04 1.130987700999999982e-04 4.938404704000000410e-04 1.516961303000000029e-04 9.149906387999999502e-04 1.238531708000000062e-04 1.215119248999999946e-04 1.794063707000000032e-04 1.288266618999999954e-04 1.877355756000000000e-04 2.290828047999999987e-04 2.763748940000000263e-04 3.550852545999999836e-04 4.393617707999999825e-04
4.610653700000000169e-04 8.290543588999999642e-04 8.036491293999999683e-04 1.041887219000000014e-03 1.301838324000000047e-03 2.023521052000000139e-03 3.953231191999999859e-03 1.918656947000000040e-03 1.350036620999999892e-03 1.054020200999999978e-03 1.180788991000000050e-03 5.942645202999999711e-04 4.361849042000000265e-04 3.596834662999999878e-04 2.859551770999999845e-04 3.207686268000000079e-04 1.666777903000000061e-04 1.288851600000000079e-04 1.450099204999999881e-04 9.827974727000000086e-05 8.501414590000000405e-05 8.398248988999999548e-05 8.596051056999999887e-05 8.772884555999999946e-05 7.227423143999999714e-05 1.191515923000000058e-04 1.695803471999999916e-04 1.927944886999999937e-04 2.811278787000000170e-04 2.762270456999999738e-04 2.767346078999999748e-04 4.659538403000000086e-04
6.004548599999999731e-04 6.204216862000000486e-04 9.957508205000000813e-04 8.383925065999999924e-04 1.059750543999999923e-03 1.425157538000000048e-03 1.955988703999999873e-03 3.976263942999999981e-03 2.029615185999999929e-03 1.406750539000000029e-03 1.088996435000000058e-03 7.402540160999999995e-04 6.160652274000000391e-04 5.007383090999999653e-04 3.300897250000000204e-04 4.414954463000000224e-04 2.640678811000000265e-04 1.386952274999999984e-04 1.890175224000000041e-04 1.342065826000000039e-04 4.381814146999999781e-04 2.364497908999999910e-04 9.536881063999999835e-04 2.443479699999999834e-04 1.257425426999999869e-04 1.337180384000000134e-04 2.337549406000000130e-04 1.696677543999999891e-04 1.727234222000000106e-04 2.167630622000000042e-04 2.827811242999999958e-04 3.466394354000000024e-04
5.121348612000000116e-04 1.119077198000000082e-03 9.458074893000000460e-04 1.103556077000000021e-03 9.758867119000000237e-04 1.084332130000000049e-03 1.466689548999999945e-03 1.982270652999999945e-03 3.971776996999999698e-03 1.915404817000000096e-03 1.440286649000000049e-03 1.021638705000000062e-03 8.047744603000000097e-04 7.437981417999999607e-04 5.316511058999999874e-04 4.665174669999999830e-04 2.904207097999999729e-04 1.822924010999999974e-04 1.587904653999999943e-04 1.009765074000000036e-04 1.130679537000000017e-04 7.897083786000000600e-05 1.515056060999999895e-04 6.792497696999999859e-05 5.159330425000000284e-05 7.764852635000000212e-05 1.186203490000000007e-04 1.080733649999999986e-04 1.955998407000000079e-04 2.416601020999999908e-04 5.478336355000000199e-04 1.051085312000000051e-03
3.698738992999999744e-04 6.256353369999999910e-04 2.494653484000000122e-03 8.154006646999999901e-04 7.960487271000000467e-04 9.400036460000000399e-04 1.219473506999999924e-03 1.414819873000000084e-03 1.856490515000000030e-03 4.021617677999999793e-03 1.917167183999999918e-03 1.342997332000000045e-03 1.040239680999999975e-03 7.159639863999999994e-04 6.143828832999999974e-04 4.834280134999999938e-04 4.689357107999999903e-04 2.984885551000000022e-04 3.233827663999999831e-04 4.193469064999999756e-04 3.028461227000000156e-04 1.345099013999999935e-04 3.701681081000000179e-04 1.087181985999999961e-04 7.646266147999999387e-05 7.621288215000000159e-05 7.081016105999999395e-05 8.526237821999999467e-05 9.448813629999999405e-05 1.333900370000000099e-04 2.267463525000000014e-04 3.171721333000000038e-04
