# int_0^beta dt <Sz_i (t) Sz_j (0) >
2.369332961000000015e+00 -1.601321181999999954e+00 1.302529677999999969e+00 -1.072126668999999977e+00 9.506858836999999562e-01 -6.568864277999999501e-01 7.354566681999999966e-01 -4.990866166999999853e-01 6.314543471000000352e-01 -6.492546479999999898e-01 6.127491043999999665e-01 -5.930986921999999995e-01 5.937395116000000472e-01 -5.089350564000000299e-01 5.343482905999999977e-01 -6.628305540000000162e-01 6.042947002999999873e-01 -7.552335044000000330e-01 5.928127492000000442e-01 -7.936760146000000349e-01 6.563240470000000215e-01 -6.077626401000000289e-01 5.969558359000000092e-01 -6.142174035999999893e-01 5.845657307999999608e-01 -7.479144463000000354e-01 7.011592317999999491e-01 -8.648657782999999988e-01 9.507982937000000190e-01 -1.224664157000000086e+00 1.356529612999999967e+00 -1.623498485999999907e+00
-1.547488892999999921e+00 2.479815513000000138e+00 -1.671308191000000054e+00 1.338157790999999985e+00 -1.229608787999999953e+00 8.395634773000000273e-01 -9.067164456999999844e-01 6.035345185999999584e-01 -7.051197367999999521e-01 6.558163732999999773e-01 -6.320386527000000365e-01 4.838135205999999910e-01 -5.617996030999999890e-01 4.394834004000000016e-01 -4.479332259000000094e-01 5.485259516999999585e-01 -5.175870790000000055e-01 6.325093027999999507e-01 -5.984096904000000272e-01 8.159704089999999521e-01 -5.868184874999999856e-01 4.919324641999999748e-01 -6.319928808000000453e-01 6.522635098000000298e-01 -6.327216469999999982e-01 5.945466106000000250e-01 -6.617378854000000032e-01 7.296008234999999953e-01 -8.953962349999999848e-01 9.373551851000000434e-01 -1.086325581000000096e+00 1.260792740999999939e+00
1.309353479999999958e+00 -1.784117771000000019e+00 2.451859226999999919e+00 -1.656448861000000106e+00 1.330950008999999934e+00 -1.024805667999999947e+00 9.793441233999999884e-01 -7.732193164999999757e-01 8.139883449000000493e-01 -6.903118459000000540e-01 7.327578209999999759e-01 -7.140359470999999569e-01 6.595854790999999828e-01 -4.931152811999999774e-01 5.011529380999999450e-01 -6.329904915999999826e-01 5.358694728999999768e-01 -6.722993454000000257e-01 6.259674406999999885e-01 -7.465647488000000109e-01 5.650514546999999554e-01 -5.108551384999999723e-01 5.263564384000000151e-01 -5.046723096999999880e-01 5.367209944999999927e-01 -6.320049119999999743e-01 5.550943038000000218e-01 -6.313976917000000411e-01 6.279290212999999454e-01 -6.606321572000000142e-01 8.986860218000000122e-01 -1.095104550999999926e+00
-9.926174181000000374e-01 1.404301599000000067e+00 -1.675379941999999955e+00 2.374306291999999985e+00 -1.667518923999999902e+00 1.306380284999999919e+00 -1.217295975000000086e+00 9.624364530000000251e-01 -1.051750208000000075e+00 8.231564261999999577e-01 -8.845250449999999542e-01 7.551267157000000063e-01 -7.002390952000000501e-01 6.138114438999999756e-01 -5.932425958999999471e-01 7.005232431000000259e-01 -5.643872565999999980e-01 5.183599358999999573e-01 -5.353414213999999616e-01 6.428825340999999582e-01 -4.899334683000000079e-01 4.318006319000000093e-01 -5.016086116000000317e-01 5.504899896999999598e-01 -6.556848276000000197e-01 5.009885187999999490e-01 -5.511085242000000051e-01 6.167682948999999581e-01 -6.410730190000000217e-01 5.592906654999999505e-01 -7.540915187000000186e-01 8.574239808000000407e-01
9.259040409000000027e-01 -1.370233996000000065e+00 1.366194149000000024e+00 -1.721218992999999919e+00 2.468927542999999947e+00 -1.599323481000000102e+00 1.300799475000000038e+00 -1.014533627999999910e+00 1.052284977000000010e+00 -8.160446941000000232e-01 7.207355673999999990e-01 -7.146117360000000529e-01 7.651637069000000180e-01 -7.054419470999999664e-01 6.807784063999999802e-01 -7.658616694000000003e-01 4.695879687999999774e-01 -4.511065159000000047e-01 4.649581134999999921e-01 -6.597809578000000119e-01 5.079799817000000273e-01 -3.733398432000000211e-01 4.455372877000000065e-01 -5.825543584000000275e-01 6.643364239000000282e-01 -5.837498995000000024e-01 5.792284250000000467e-01 -5.973289174000000479e-01 5.523168606999999675e-01 -5.825192008999999782e-01 8.085340919000000293e-01 -8.640539590000000381e-01
-8.663479788000000292e-01 1.023238655000000108e+00 -1.085475463999999945e+00 1.375335052999999919e+00 -1.638546821000000042e+00 2.321264504000000173e+00 -1.684780460000000035e+00 1.401838646999999938e+00 -1.297281128999999922e+00 1.033520690000000020e+00 -1.100645107000000067e+00 9.164992659999999791e-01 -8.259394992999999907e-01 7.530466582999999492e-01 -7.021465854999999756e-01 7.450611965000000225e-01 -5.621075712999999974e-01 4.887982767999999867e-01 -6.232562203999999495e-01 7.038765312000000440e-01 -5.426183247000000431e-01 4.857149959000000017e-01 -6.038956760999999451e-01 4.611267956999999806e-01 -4.915552933999999818e-01 4.360844258000000084e-01 -4.742642427000000049e-01 4.428860126999999980e-01 -4.716496339999999843e-01 4.945395244999999940e-01 -6.325582144000000406e-01 7.453956319000000219e-01
9.057454556999999795e-01 -1.085905750000000003e+00 9.683678243000000130e-01 -1.216538990000000098e+00 1.357269872999999905e+00 -1.744681539999999975e+00 2.323364726999999963e+00 -1.495350417999999904e+00 1.319121060999999928e+00 -1.136746352999999932e+00 1.119992719000000081e+00 -8.854513575000000358e-01 8.036785076000000361e-01 -7.108567475000000524e-01 6.492032046000000278e-01 -6.681471334999999900e-01 4.853296932000000230e-01 -4.031635874000000230e-01 5.343249436000000463e-01 -6.661211366000000522e-01 5.064956382999999951e-01 -4.917442898000000118e-01 5.729573520999999836e-01 -3.826528022999999834e-01 3.864491468999999846e-01 -4.327629956999999861e-01 3.902864730000000226e-01 -4.702502755999999895e-01 4.387515987999999756e-01 -5.101313712999999694e-01 6.871620041999999540e-01 -8.419956184000000343e-01
-7.860488396999999461e-01 7.515592151000000110e-01 -7.630396230999999529e-01 1.018274922000000027e+00 -1.155869240999999992e+00 1.419963437000000051e+00 -1.556444476000000021e+00 2.451324322000000056e+00 -1.789559866000000055e+00 1.535397504000000080e+00 -1.480790194999999976e+00 1.110459255000000089e+00 -1.019065641999999938e+00 9.951422645999999927e-01 -8.769759432000000521e-01 9.136190791999999616e-01 -6.679840938000000117e-01 5.343323567000000107e-01 -7.461387942999999634e-01 7.114494044000000406e-01 -5.693082992000000342e-01 5.155017557000000084e-01 -5.572517941000000308e-01 3.376827943999999859e-01 -4.071703783000000243e-01 4.591563054999999727e-01 -5.149378984000000381e-01 5.025990036999999910e-01 -5.268711971999999744e-01 4.717571644999999925e-01 -6.346684433000000514e-01 6.998933469000000462e-01
7.437458032000000552e-01 -7.992331131000000033e-01 7.127093567000000185e-01 -1.015318085999999953e+00 1.011863608999999942e+00 -1.161616227999999973e+00 1.165379334000000044e+00 -1.761087236000000056e+00 2.453812731999999830e+00 -1.776597119999999919e+00 1.549298687000000063e+00 -1.157879343000000061e+00 1.093748353000000062e+00 -1.041507441999999894e+00 9.204565797000000549e-01 -9.491596128999999493e-01 7.314268663999999864e-01 -6.426295703000000081e-01 7.604709994999999667e-01 -7.178869256000000032e-01 6.369484433000000001e-01 -5.171989173000000051e-01 4.728259029999999918e-01 -3.400193255999999775e-01 4.078699667999999834e-01 -4.597189211000000109e-01 4.759916037999999960e-01 -5.411558812000000218e-01 6.238833368999999740e-01 -5.738245715999999996e-01 6.766511079999999456e-01 -7.224544778999999473e-01
-6.985439011999999837e-01 5.927249312000000270e-01 -5.235424045000000026e-01 8.853225866999999694e-01 -8.577419638000000068e-01 9.795911939000000457e-01 -1.048512080000000068e+00 1.549987696000000081e+00 -1.784190186000000011e+00 2.498848778999999798e+00 -1.718205701000000030e+00 1.330519820999999991e+00 -1.254151956000000068e+00 1.199828732000000064e+00 -9.502493959000000157e-01 8.824620952999999712e-01 -7.170831162999999897e-01 6.613357918000000168e-01 -7.367669738000000024e-01 5.965274936000000139e-01 -6.140843135000000341e-01 4.288576072999999989e-01 -3.831584182000000172e-01 1.547266166000000054e-01 -2.519426375000000107e-01 4.016573862000000217e-01 -4.662995873999999930e-01 3.515071833000000256e-01 -4.478158159000000249e-01 3.960742617999999937e-01 -6.199995436999999887e-01 6.246776160000000466e-01
