Configuration log weight                          
-1.52641                                          
-2.72185                                          
-2.37303                                          
-3.01787                                          
-2.36566                                          
-1.02667                                          
-2.59011                                          
-3.7944                                           
-2.35723                                          
-2.21118                                          
-1.68463                                          
-1.88889                                          
-1.6897                                           
-1.67838                                          
-0.712099                                         
-2.08298                                          
-1.53629                                          
0.126343                                          
-1.42711                                          
-1.97208                                          
-2.10446                                          
-0.761253                                         
-1.70851                                          
-1.24794                                          
-1.83597                                          
-2.24984                                          
-1.4937                                           
-1.40416                                          
-1.30449                                          
-0.902437                                         
-0.834003                                         
-1.01923                                          
-0.503617                                         
-0.149436                                         
-0.414344                                         
-0.893571                                         
-0.323991                                         
1.05922                                           
0.414509                                          
-1.08016                                          
-0.279747                                         
-0.184972                                         
1.09139                                           
1.39187                                           
1.26829                                           
1.49084                                           
2.68513                                           
1.28534                                           
1.11459                                           
2.45301                                           
1.83324                                           
1.26509                                           
1.93405                                           
2.96927                                           
2.25112                                           
3.23458                                           
2.72875                                           
1.44948                                           
2.69184                                           
2.29876                                           
2.258                                             
1.21741                                           
2.11362                                           
1.01905                                           
1.50289                                           
1.87047                                           
1.69195                                           
1.14407                                           
0.901546                                          
1.98599                                           
1.22549                                           
0.442654                                          
0.372016                                          
-0.357657                                         
-0.400559                                         
0.583814                                          
-0.554121                                         
-0.887437                                         
0.307867                                          
0.562033                                          
0.133142                                          
1.48444                                           
0.801397                                          
1.31631                                           
-0.00714197                                       
1.29557                                           
-0.45493                                          
0.20207                                           
0.0460282                                         
-0.98457                                          
0.849407                                          
-0.137248                                         
0.344618                                          
-0.04554                                          
-0.597082                                         
-0.54159                                          
-0.228878                                         
0.986294                                          
0.208197                                          
-0.354162                                         
0.182428                                          
1.45981                                           
2.44246                                           
1.14675                                           
2.13664                                           
1.47188                                           
0.925309                                          
1.45887                                           
0.860972                                          
-0.225473                                         
-0.0909751                                        
0.943214                                          
0.625463                                          
1.66894                                           
0.393895                                          
1.69595                                           
0.398504                                          
2.22385                                           
-0.126331                                         
-0.0217882                                        
-0.202221                                         
-0.593455                                         
0.945564                                          
0.942876                                          
2.09881                                           
1.98449                                           
-0.0859                                           
0.109869                                          
-0.196228                                         
1.44636                                           
1.31646                                           
0.123315                                          
-0.78218                                          
-1.10682                                          
-0.0467334                                        
-2.37181                                          
-2.00054                                          
-2.71775                                          
-3.30236                                          
-2.22302                                          
-2.4381                                           
-2.41264                                          
-2.24025                                          
-2.13467                                          
-1.64061                                          
-0.615687                                         
-1.50254                                          
-0.0783259                                        
-1.04087                                          
1.18573                                           
-0.829556                                         
-1.10714                                          
-1.20824                                          
-1.45186                                          
0.217595                                          
0.563929                                          
1.83527                                           
3.14981                                           
1.46022                                           
0.98877                                           
0.812281                                          
1.89007                                           
2.67315                                           
0.767028                                          
0.826312                                          
0.936808                                          
2.27319                                           
0.726455                                          
1.03758                                           
0.804871                                          
-0.0470031                                        
0.460727                                          
-0.255959                                         
0.503371                                          
1.31594                                           
0.983318                                          
1.4604                                            
1.46206                                           
0.411688                                          
1.35657                                           
0.871374                                          
1.83739                                           
0.0922068                                         
-0.369417                                         
-0.172715                                         
-0.400539                                         
0.390659                                          
-0.109087                                         
0.700751                                          
1.58478                                           
0.844618                                          
0.0495646                                         
0.162713                                          
2.13569                                           
2.61854                                           
1.69831                                           
1.24469                                           
1.79935                                           
3.17888                                           
2.06946                                           
1.54517                                           
1.19017                                           
0.669918                                          
1.2774                                            
1.30686                                           
0.763424                                          
1.69762                                           
2.48714                                           
2.57459                                           
1.36951                                           
0.851294                                          
1.35656                                           
2.42266                                           
3.48067                                           
2.45177                                           
1.37217                                           
1.65929                                           
1.91323                                           
2.43249                                           
1.23974                                           
1.22656                                           
1.16858                                           
1.1849                                            
0.24689                                           
-0.118179                                         
1.23068                                           
2.20787                                           
2.0195                                            
1.93992                                           
2.50434                                           
4.63184                                           
3.46286                                           
3.41411                                           
3.82184                                           
2.57223                                           
2.38195                                           
2.2604                                            
1.61079                                           
2.01556                                           
3.9218                                            
4.55826                                           
3.19282                                           
2.89808                                           
1.72347                                           
2.24711                                           
2.61548                                           
2.13538                                           
0.940956                                          
1.51306                                           
1.76939                                           
3.32848                                           
1.84845                                           
1.17468                                           
0.969479                                          
0.425081                                          
-1.21553                                          
-1.43867                                          
-0.816114                                         
-0.114332                                         
-0.154131                                         
-0.504224                                         
0.0423195                                         
1.57514                                           
0.964242                                          
0.216284                                          
1.40285                                           
0.54491                                           
0.0434265                                         
-0.548913                                         
-0.842824                                         
-0.380145                                         
0.444703                                          
2.15703                                           
1.79765                                           
1.70018                                           
1.22173                                           
1.85959                                           
1.33452                                           
2.36194                                           
-0.266603                                         
-0.178989                                         
0.74417                                           
2.76436                                           
1.59365                                           
1.47669                                           
1.56226                                           
0.875332                                          
-0.632443                                         
-1.23346                                          
-1.99654                                          
-0.873795                                         
-0.710149                                         
-1.00389                                          
-0.875675                                         
0.248599                                          
0.303472                                          
-0.851005                                         
-0.302509                                         
-0.80472                                          
-1.50625                                          
-1.3732                                           
-0.956046                                         
-0.943116                                         
-2.28641                                          
-1.62909                                          
-1.43838                                          
-0.995368                                         
-2.13962                                          
-1.60752                                          
-2.25962                                          
-0.602674                                         
-2.36005                                          
-2.22974                                          
-1.90997                                          
-0.192533                                         
-0.153286                                         
-0.324144                                         
-0.508735                                         
-0.186247                                         
-0.34939                                          
-0.722489                                         
-1.17825                                          
-0.3213                                           
0.0392901                                         
0.400369                                          
0.216115                                          
1.17908                                           
1.76369                                           
0.906075                                          
1.12435                                           
2.09429                                           
1.07937                                           
0.941752                                          
1.82014                                           
2.28377                                           
0.765733                                          
1.29826                                           
0.836506                                          
2.19184                                           
0.899307                                          
1.33651                                           
0.00853967                                        
1.00821                                           
0.379633                                          
0.0393379                                         
-0.561173                                         
-0.787093                                         
-0.359383                                         
0.406902                                          
-0.325393                                         
-0.373793                                         
-0.473155                                         
-0.813977                                         
-1.40969                                          
-0.888211                                         
-0.982974                                         
-1.07443                                          
-1.41167                                          
-0.502092                                         
-0.401396                                         
-0.834272                                         
-1.38626                                          
0.279499                                          
-1.03081                                          
-1.75172                                          
0.273983                                          
1.1577                                            
0.167588                                          
0.406904                                          
0.334417                                          
1.58283                                           
1.09742                                           
1.31682                                           
0.235008                                          
0.587517                                          
0.0021846                                         
0.331176                                          
0.439056                                          
0.505091                                          
0.809795                                          
1.80909                                           
0.916519                                          
1.2987                                            
0.389007                                          
0.920606                                          
0.722841                                          
-0.1008                                           
-0.635517                                         
-0.156377                                         
-1.00919                                          
0.39677                                           
0.0887749                                         
-0.133364                                         
-0.83609                                          
0.902956                                          
-0.332041                                         
-1.18042                                          
0.193066                                          
1.74277                                           
0.695527                                          
0.343018                                          
0.471688                                          
1.64903                                           
1.92995                                           
1.22717                                           
0.556145                                          
1.18173                                           
-0.0624833                                        
0.191108                                          
-0.193187                                         
0.00826284                                        
0.242059                                          
1.95786                                           
0.990839                                          
1.71384                                           
0.360819                                          
0.849313                                          
1.33794                                           
-0.0750043                                        
-0.136076                                         
0.609681                                          
-0.270662                                         
0.640149                                          
0.869303                                          
0.499551                                          
0.122869                                          
1.55698                                           
0.508147                                          
-0.757227                                         
-0.591917                                         
0.420396                                          
0.426087                                          
0.0512268                                         
0.357818                                          
0.720024                                          
1.91915                                           
0.969394                                          
0.458365                                          
0.598647                                          
0.211603                                          
0.825886                                          
0.367716                                          
0.27744                                           
-0.109476                                         
1.85801                                           
0.203473                                          
1.43637                                           
0.763354                                          
0.997915                                          
1.82227                                           
0.705323                                          
0.574382                                          
1.40941                                           
0.385615                                          
0.253719                                          
0.514446                                          
0.252977                                          
-0.201159                                         
1.05265                                           
1.35474                                           
0.0925495                                         
-0.209793                                         
0.283721                                          
0.685857                                          
0.224422                                          
0.756014                                          
1.00247                                           
1.73739                                           
1.51116                                           
1.95646                                           
1.23242                                           
1.41967                                           
2.01343                                           
1.1176                                            
0.267362                                          
-0.337155                                         
1.77532                                           
1.05346                                           
1.07685                                           
0.868515                                          
0.232529                                          
0.665103                                          
0.989672                                          
0.571529                                          
1.61871                                           
0.244679                                          
0.205509                                          
0.289259                                          
0.233715                                          
-1.0969                                           
-0.059229                                         
1.53392                                           
0.216286                                          
-0.528747                                         
-0.386598                                         
0.225018                                          
-0.631191                                         
-0.563928                                         
-0.916148                                         
-0.313909                                         
-0.983173                                         
0.274837                                          
0.807092                                          
0.808491                                          
2.00048                                           
1.28226                                           
0.735268                                          
0.294246                                          
1.54319                                           
1.64336                                           
1.83667                                           
1.69376                                           
1.12355                                           
1.45974                                           
1.77567                                           
1.41324                                           
2.72627                                           
1.40242                                           
1.86311                                           
2.17957                                           
2.52129                                           
0.656128                                          
1.30396                                           
2.06382                                           
2.05013                                           
1.99247                                           
1.82236                                           
1.95886                                           
1.48245                                           
1.2475                                            
0.606665                                          
1.147                                             
0.594266                                          
0.343069                                          
0.65502                                           
0.880704                                          
1.99418                                           
2.06547                                           
1.03939                                           
0.798045                                          
2.00193                                           
1.94021                                           
2.41963                                           
3.5861                                            
2.88383                                           
1.58947                                           
0.958115                                          
0.983289                                          
2.68314                                           
1.80329                                           
1.71104                                           
3.14201                                           
2.62395                                           
1.57669                                           
1.30378                                           
1.44673                                           
2.28095                                           
1.01382                                           
1.53124                                           
2.28402                                           
1.41841                                           
1.87132                                           
1.55328                                           
1.21923                                           
1.11094                                           
0.600139                                          
1.24516                                           
1.70257                                           
1.78826                                           
2.3184                                            
2.31055                                           
3.04786                                           
5.0184                                            
3.62596                                           
3.28817                                           
4.88484                                           
5.08868                                           
3.89627                                           
3.1952                                            
1.4356                                            
1.79475                                           
2.17015                                           
1.78684                                           
3.0104                                            
2.87679                                           
2.7441                                            
2.66807                                           
1.98282                                           
2.78317                                           
0.964703                                          
0.819015                                          
2.1666                                            
0.742352                                          
1.20654                                           
0.42263                                           
1.05679                                           
0.16801                                           
-0.991144                                         
-1.01505                                          
-0.224845                                         
-0.315475                                         
-0.123566                                         
-0.179006                                         
0.318763                                          
1.93067                                           
1.28084                                           
0.319416                                          
0.939989                                          
1.59315                                           
1.77869                                           
1.00289                                           
0.39616                                           
0.202415                                          
1.24642                                           
0.388585                                          
1.57128                                           
1.1695                                            
0.581476                                          
0.872244                                          
0.712796                                          
1.06268                                           
0.726329                                          
1.02428                                           
2.63939                                           
1.86114                                           
2.09533                                           
0.916044                                          
2.35779                                           
1.42515                                           
0.0319999                                         
-1.38044                                          
-0.33699                                          
-0.776192                                         
0.187496                                          
0.291647                                          
0.330659                                          
0.208197                                          
0.44356                                           
-0.393004                                         
0.195976                                          
0.924537                                          
1.21653                                           
0.346827                                          
0.0875361                                         
-0.150906                                         
0.912359                                          
0.438194                                          
1.72791                                           
2.45959                                           
2.6514                                            
3.50083                                           
3.21612                                           
3.44821                                           
3.13365                                           
3.38681                                           
5.33154                                           
5.38912                                           
6.37388                                           
5.51569                                           
7.83821                                           
6.61627                                           
6.06071                                           
4.2508                                            
4.79029                                           
3.50925                                           
4.10581                                           
4.45665                                           
4.16673                                           
3.72368                                           
3.72185                                           
1.44378                                           
1.31128                                           
1.95587                                           
1.60874                                           
1.07662                                           
0.276097                                          
0.392185                                          
0.264118                                          
-0.796078                                         
0.424972                                          
0.57433                                           
0.273931                                          
0.613742                                          
0.381714                                          
1.4032                                            
0.415145                                          
0.310854                                          
1.33342                                           
1.99644                                           
2.25666                                           
2.38598                                           
4.72903                                           
3.91487                                           
4.00927                                           
3.94668                                           
5.00338                                           
4.48162                                           
4.18803                                           
4.30234                                           
4.12925                                           
4.21666                                           
5.34576                                           
2.92441                                           
2.42479                                           
3.34234                                           
2.54303                                           
2.98734                                           
1.77817                                           
1.62877                                           
1.20821                                           
0.391713                                          
1.42481                                           
2.07989                                           
1.35047                                           
0.657363                                          
0.183526                                          
1.61729                                           
0.216581                                          
0.475568                                          
0.375413                                          
1.36559                                           
1.75344                                           
1.63055                                           
3.44568                                           
2.6833                                            
2.70176                                           
2.92309                                           
3.23511                                           
3.3645                                            
3.88574                                           
3.81328                                           
4.63781                                           
5.85157                                           
6.65061                                           
5.3745                                            
4.95661                                           
5.93498                                           
4.54357                                           
5.93232                                           
6.22442                                           
5.90267                                           
5.90283                                           
4.71955                                           
6.19136                                           
6.6526                                            
5.96395                                           
5.35248                                           
4.67106                                           
6.34884                                           
4.84806                                           
5.04823                                           
4.3539                                            
4.61563                                           
5.93949                                           
4.58875                                           
4.66932                                           
3.27811                                           
1.83299                                           
2.57693                                           
2.56092                                           
2.30704                                           
1.86678                                           
0.90105                                           
2.49619                                           
2.8624                                            
2.98263                                           
1.57921                                           
0.739961                                          
0.731177                                          
0.114008                                          
0.324418                                          
1.27355                                           
1.93333                                           
2.3972                                            
2.32424                                           
3.96079                                           
4.27148                                           
3.79479                                           
3.42469                                           
2.25035                                           
1.87432                                           
1.46546                                           
2.39439                                           
2.63816                                           
3.38434                                           
4.75062                                           
4.20678                                           
4.86633                                           
5.68868                                           
3.84743                                           
3.39602                                           
3.23942                                           
2.89571                                           
1.90698                                           
0.842991                                          
2.71023                                           
3.16239                                           
4.3759                                            
2.94478                                           
1.56862                                           
0.859907                                          
0.31792                                           
0.742199                                          
1.08235                                           
-0.0260983                                        
0.390045                                          
0.0230628                                         
-0.130271                                         
0.176815                                          
-0.0275022                                        
0.221391                                          
-0.454287                                         
-1.9694                                           
-2.10351                                          
-1.82439                                          
-1.23112                                          
-1.41227                                          
-0.486678                                         
0.869851                                          
0.955471                                          
2.63949                                           
2.28661                                           
1.95351                                           
2.58552                                           
2.15068                                           
1.04004                                           
-0.295835                                         
0.607911                                          
1.67081                                           
2.80596                                           
2.58488                                           
1.3509                                            
0.914625                                          
0.438523                                          
0.657587                                          
1.74378                                           
0.965539                                          
2.28646                                           
0.952903                                          
0.27253                                           
1.00063                                           
0.918235                                          
0.664678                                          
0.880078                                          
-0.00574499                                       
-1.75406                                          
-2.22902                                          
-1.04546                                          
-2.26082                                          
-2.52531                                          
-1.13321                                          
-0.707049                                         
0.607018                                          
0.0535513                                         
-0.182342                                         
0.838844                                          
1.1769                                            
0.622764                                          
-1.13234                                          
-1.60913                                          
-0.815911                                         
1.37393                                           
1.40259                                           
-0.0861627                                        
0.190483                                          
0.551747                                          
0.97309                                           
1.78925                                           
1.91022                                           
2.66902                                           
2.62573                                           
2.39675                                           
2.52114                                           
2.50708                                           
2.52686                                           
2.42476                                           
2.73584                                           
1.47362                                           
0.383039                                          
2.06247                                           
0.643746                                          
-0.82333                                          
-0.258259                                         
-0.952284                                         
0.461772                                          
0.515015                                          
-0.531994                                         
-0.161131                                         
1.29639                                           
2.20766                                           
2.42406                                           
1.75085                                           
0.897077                                          
2.15324                                           
1.91264                                           
2.0539                                            
2.18965                                           
1.93039                                           
0.709575                                          
0.042268                                          
0.117702                                          
0.0527916                                         
0.924064                                          
1.00156                                           
1.33225                                           
1.37949                                           
0.959487                                          
1.35586                                           
1.20437                                           
0.547111                                          
-0.00149841                                       
2.12243                                           
2.17027                                           
1.27591                                           
0.638741                                          
-0.526459                                         
-0.108827                                         
0.110229                                          
0.194628                                          
-0.447207                                         
-0.21525                                          
0.652553                                          
0.380275                                          
0.791704                                          
-0.0383593                                        
0.887171                                          
1.58521                                           
1.32192                                           
1.11041                                           
1.5839                                            
0.340092                                          
-0.182735                                         
-0.490357                                         
-0.211958                                         
0.28469                                           
-0.249512                                         
0.532097                                          
0.642095                                          
0.579291                                          
1.53857                                           
1.02554                                           
0.932751                                          
-0.442495                                         
0.966145                                          
1.58665                                           
2.2659                                            
0.790918                                          
0.126312                                          
-0.0482855                                        
0.176772                                          
0.266507                                          
-0.441753                                         
-0.705696                                         
-0.117393                                         
-0.520664                                         
-0.0893007                                        
-0.444988                                         
-0.0497103                                        
0.993667                                          
0.543301                                          
0.5131                                            
1.03716                                           
1.11092                                           
0.139398                                          
-0.0142001                                        
-0.0115124                                        
0.612773                                          
0.261831                                          
0.687968                                          
1.03528                                           
1.01844                                           
1.38998                                           
0.568455                                          
0.527997                                          
0.0193707                                         
1.0311                                            
1.70175                                           
2.7644                                            
1.0463                                            
1.37772                                           
1.77972                                           
1.65013                                           
2.20477                                           
0.828515                                          
0.974123                                          
0.885067                                          
2.03501                                           
1.45934                                           
1.78632                                           
1.33756                                           
2.33633                                           
1.83797                                           
2.66216                                           
2.57821                                           
3.21777                                           
2.80224                                           
2.41923                                           
2.05759                                           
2.66304                                           
1.97643                                           
1.85861                                           
2.21109                                           
1.40737                                           
1.7858                                            
1.57613                                           
0.600586                                          
-0.18898                                          
0.0230594                                         
-0.190957                                         
-0.544217                                         
-1.29176                                          
-0.976267                                         
-0.287428                                         
-0.363394                                         
-0.999952                                         
-0.55297                                          
-0.830947                                         
1.23912                                           
0.921193                                          
-0.324718                                         
0.474958                                          
-0.23118                                          
1.18762                                           
-1.37983                                          
-1.17429                                          
-2.0445                                           
-1.56091                                          
-1.8629                                           
-1.65873                                          
-1.09437                                          
-0.378089                                         
-0.213024                                         
-0.38447                                          
-0.193122                                         
-0.271061                                         
1.28194                                           
0.78448                                           
0.290416                                          
-1.00356                                          
-1.22662                                          
-0.907239                                         
-0.814345                                         
-2.5162                                           
-2.39648                                          
-1.65658                                          
-1.09917                                          
-1.44638                                          
-0.56922                                          
-1.06559                                          
0.914638                                          
1.77814                                           
1.02991                                           
1.71043                                           
1.49735                                           
2.89826                                           
0.970802                                          
1.16534                                           
0.514562                                          
0.486666                                          
0.0132543                                         
-0.118872                                         
1.03229                                           
0.970964                                          
1.17107                                           
1.71134                                           
1.96578                                           
2.50284                                           
4.12715                                           
3.54984                                           
3.68709                                           
3.76668                                           
2.66584                                           
3.12509                                           
4.58803                                           
2.38043                                           
1.79346                                           
1.37382                                           
0.680066                                          
0.365969                                          
0.338982                                          
-0.220273                                         
1.13679                                           
2.70857                                           
1.48515                                           
2.57022                                           
1.9114                                            
2.9367                                            
1.43806                                           
2.20313                                           
2.51273                                           
2.62564                                           
2.29084                                           
1.9926                                            
2.80917                                           
2.34323                                           
2.37053                                           
2.20141                                           
1.61346                                           
1.88919                                           
3.88598                                           
2.605                                             
2.9907                                            
2.75879                                           
2.19694                                           
2.24308                                           
4.13444                                           
2.54779                                           
2.49603                                           
1.77198                                           
1.19897                                           
1.52959                                           
0.150939                                          
-1.4324                                           
-1.1439                                           
0.240292                                          
-0.711934                                         
0.644562                                          
-0.806626                                         
-0.0739394                                        
-0.256288                                         
-0.0293529                                        
0.256408                                          
-0.284655                                         
-0.07601                                          
-0.676157                                         
0.902554                                          
-0.0232757                                        
0.718628                                          
0.406703                                          
0.156548                                          
-0.0488606                                        
0.450906                                          
0.928228                                          
0.634716                                          
0.901276                                          
0.549252                                          
0.983726                                          
2.26026                                           
1.63836                                           
2.02799                                           
1.98813                                           
1.73019                                           
2.72567                                           
2.50025                                           
0.447257                                          
0.966165                                          
2.53798                                           
1.47466                                           
3.03375                                           
1.77557                                           
1.9127                                            
2.42361                                           
2.27702                                           
2.27774                                           
2.256                                             
1.93988                                           
1.28832                                           
0.862361                                          
0.0250859                                         
0.414514                                          
0.927215                                          
0.309658                                          
0.440829                                          
0.670683                                          
1.11276                                           
0.0116998                                         
-0.347344                                         
-0.293996                                         
-0.698727                                         
-0.0505806                                        
-0.266078                                         
0.506023                                          
0.435535                                          
0.219089                                          
1.35475                                           
2.08634                                           
0.191023                                          
0.0142377                                         
1.4754                                            
0.173536                                          
1.72442                                           
0.729621                                          
0.197243                                          
1.3687                                            
1.20887                                           
0.465015                                          
1.40046                                           
2.20929                                           
2.71064                                           
1.57714                                           
0.418013                                          
0.789922                                          
1.83645                                           
0.934821                                          
1.315                                             
2.49641                                           
2.09193                                           
1.76131                                           
1.47215                                           
2.08218                                           
1.96263                                           
1.29305                                           
1.11367                                           
0.364852                                          
0.0981181                                         
0.755848                                          
0.591389                                          
1.54853                                           
-0.195688                                         
-0.161742                                         
1.9111                                            
0.393535                                          
1.67535                                           
1.29065                                           
1.13664                                           
1.13099                                           
1.32963                                           
-0.0673583                                        
0.877022                                          
1.83352                                           
2.17394                                           
2.4505                                            
0.993445                                          
1.64198                                           
2.00692                                           
1.37247                                           
-0.317356                                         
0.605155                                          
-0.562314                                         
-0.421964                                         
0.13162                                           
0.988981                                          
0.534829                                          
1.02322                                           
-0.107313                                         
0.239851                                          
0.106606                                          
-0.386085                                         
0.243565                                          
0.874938                                          
-0.0871924                                        
-0.141337                                         
0.983582                                          
0.268384                                          
1.49607                                           
1.72781                                           
1.69376                                           
1.72106                                           
2.48722                                           
1.66462                                           
2.11043                                           
2.49146                                           
1.90747                                           
2.90081                                           
1.8251                                            
2.17831                                           
2.37765                                           
3.31141                                           
2.28989                                           
2.83531                                           
1.76299                                           
0.675261                                          
0.369314                                          
1.12558                                           
0.57016                                           
0.655464                                          
-0.121511                                         
0.281689                                          
0.32206                                           
0.631813                                          
0.0616757                                         
0.864901                                          
0.220488                                          
-0.492479                                         
0.176758                                          
-0.997073                                         
-1.31718                                          
-0.241533                                         
-0.487975                                         
0.432458                                          
0.798896                                          
0.0772155                                         
0.395018                                          
0.489277                                          
0.120768                                          
0.809205                                          
0.602015                                          
-0.121252                                         
0.246474                                          
0.441107                                          
-0.437107                                         
0.459168                                          
0.370172                                          
-0.421589                                         
-0.364526                                         
0.143918                                          
0.34071                                           
0.55755                                           
0.362558                                          
0.110457                                          
-0.636768                                         
0.784373                                          
-0.2066                                           
0.153723                                          
-0.542824                                         
-0.834198                                         
-0.564789                                         
-1.41007                                          
-1.60042                                          
-0.460796                                         
-0.575393                                         
1.41141                                           
1.04184                                           
0.183254                                          
0.609783                                          
0.387748                                          
0.0785781                                         
0.683945                                          
0.558329                                          
0.55561                                           
0.0723943                                         
0.703018                                          
-0.216799                                         
0.775341                                          
1.56335                                           
0.0150934                                         
0.627063                                          
0.256832                                          
0.569783                                          
-0.280464                                         
0.673449                                          
0.633585                                          
-0.166827                                         
1.35018                                           
0.894028                                          
2.12677                                           
2.41459                                           
3.19323                                           
2.03225                                           
1.71409                                           
0.528236                                          
1.29801                                           
0.582411                                          
1.94106                                           
2.68445                                           
1.47371                                           
1.39943                                           
1.22925                                           
0.917906                                          
1.56928                                           
0.761695                                          
0.803322                                          
0.816435                                          
0.381009                                          
0.00406294                                        
-0.249006                                         
1.51247                                           
1.34649                                           
1.3783                                            
1.66547                                           
2.37574                                           
1.2056                                            
1.28949                                           
1.74334                                           
0.445807                                          
1.26051                                           
0.967762                                          
2.05776                                           
1.6263                                            
3.3419                                            
2.79195                                           
3.48041                                           
1.94555                                           
3.32482                                           
3.0587                                            
2.70266                                           
3.41478                                           
2.75734                                           
2.95567                                           
1.87635                                           
2.27986                                           
3.03216                                           
3.02261                                           
1.92144                                           
2.3213                                            
1.73819                                           
1.58405                                           
1.1903                                            
1.29894                                           
1.19487                                           
1.03152                                           
-0.0802506                                        
0.154637                                          
0.237654                                          
1.46608                                           
0.872399                                          
-0.732228                                         
0.0819412                                         
-1.40847                                          
-0.870128                                         
-1.15728                                          
-0.973072                                         
-0.877567                                         
-1.38094                                          
-1.70777                                          
-1.46532                                          
-1.13755                                          
-0.879086                                         
-0.440794                                         
-0.133038                                         
0.375543                                          
-0.401307                                         
-0.806258                                         
0.0995725                                         
0.115573                                          
1.02668                                           
0.845576                                          
-0.148567                                         
0.189127                                          
-0.115675                                         
0.430691                                          
0.430477                                          
0.713122                                          
-0.107293                                         
-0.610905                                         
0.431365                                          
0.557957                                          
0.920777                                          
-0.0258836                                        
1.80506                                           
-0.219693                                         
0.0612134                                         
0.809209                                          
0.185501                                          
1.12168                                           
-0.000514541                                      
-0.234192                                         
-0.329066                                         
-0.359223                                         
-0.0543569                                        
-0.549437                                         
0.114685                                          
1.15028                                           
0.543465                                          
-0.119655                                         
0.107814                                          
-0.807947                                         
0.521121                                          
1.45348                                           
-0.526381                                         
-0.159996                                         
-0.36811                                          
0.840116                                          
1.20205                                           
1.04224                                           
0.222778                                          
-0.67552                                          
0.758896                                          
0.67951                                           
0.392364                                          
0.152113                                          
1.60888                                           
-0.233506                                         
0.392216                                          
1.31559                                           
0.662501                                          
1.18143                                           
2.04448                                           
1.58895                                           
0.610302                                          
1.42571                                           
1.3                                               
0.419017                                          
0.864251                                          
2.00067                                           
1.3044                                            
0.657326                                          
1.46075                                           
0.577796                                          
0.846661                                          
2.38694                                           
1.02767                                           
1.01201                                           
0.780338                                          
1.97774                                           
2.09788                                           
3.12555                                           
2.20724                                           
1.63011                                           
2.38932                                           
2.23133                                           
1.21154                                           
1.05894                                           
1.89245                                           
1.29605                                           
1.95243                                           
2.4616                                            
1.34984                                           
0.819024                                          
2.13019                                           
2.08459                                           
1.13805                                           
1.29048                                           
1.12116                                           
-0.138523                                         
