                              Electron density <n>  1.0000000
                          Double occupancy <n+ n->  0.1203345
                            ZZ AF Structure Factor  5.8964975
                            Sq.Magnetization <m^2>  0.7593309
                                              Hkin -1.3468221
                                              Hint  0.4813382
                                                 E -0.8654839
                                  Average sign <s>  1.0000000
