# d int_0^beta dt <Sx_i (t) Sx_j (0) >
1.376192789000000118e+02 3.416709980999999896e+00 4.600659489000000213e-01 1.050385355999999965e-01 4.151168273999999991e-01 2.109609949000000206e+00 4.405915401999999759e+00 8.657889625000000366e-01 2.233014772999999953e-01 2.133032548999999889e-01 1.578396619000000112e-01 6.811916193000000508e-01 3.817231598999999975e-01 2.410089907999999892e-01 3.097749699999999828e-01 2.086147835999999922e-01 7.602010415000000354e-02 1.353524020999999911e-01 1.342614491000000132e-01 1.481914182999999885e-01 7.703951562999999947e-02 1.722971150000000007e+00 4.950296542000000299e-02 2.301999567999999941e-01 4.664222016999999831e-01 1.564608730000000003e-01 1.219376268000000041e-01 8.844819277000000313e-02 2.302652044999999870e-01 1.750425247999999878e-01 7.790853075000000239e+00 4.981560675000000216e-01 2.854236319999999827e-01 7.509127044999999723e-02 5.116305613999999613e-01 6.646131249000000185e-01
3.416709980999999896e+00 1.727948303000000010e+02 5.977939351999999928e+00 6.538788734999999575e-01 4.966379962999999953e-01 6.433505750000000356e-01 5.548820976999999655e-01 1.440547599999999928e+00 6.338869982999999486e-01 2.052670198999999862e-01 1.348765945000000022e-01 3.592177702000000084e-01 1.622447408000000091e-01 3.675271808000000195e-01 5.734433972999999907e-02 8.440808619999999596e-02 7.322657482000000106e-02 9.806931953000000424e-02 9.544981551999999481e-02 7.556689943000000076e-02 2.007073604000000067e-01 5.333950499000000151e-02 1.791184033000000064e-01 6.251107236000000289e-02 2.960950325999999744e-01 2.678854193999999911e-01 2.924743099000000068e-01 1.388544408999999868e-01 8.307353089999999773e-02 1.021276554999999975e-01 1.216546348999999916e+00 5.111175337999999790e+00 5.451583278999999616e-01 3.349759876999999775e-01 9.799568351000000066e-02 2.078923686999999965e-01
4.600659489000000213e-01 5.977939351999999928e+00 1.796088621000000103e+02 3.546106846999999895e+00 3.928345390999999909e-01 6.802032775999999892e-02 1.069267881999999975e-01 7.241768081999999662e-01 4.465705440999999887e+00 3.729217492999999939e-01 2.232248019999999999e-01 1.717501720999999870e-01 1.863289465999999894e-01 1.777862561999999924e-01 4.015052574999999901e-01 2.535863042000000012e-01 1.942369116000000062e-01 4.925860466999999743e-02 1.461570393000000134e-01 1.180155583999999980e-01 1.311324192999999971e-01 7.433676246999999793e-02 3.941869085000000023e-02 1.217546771000000000e-01 7.376128193000000555e-02 5.149048756999999865e-01 6.068644368000000178e-01 6.276166592000000100e-02 4.661568230000000257e-02 1.039391585000000034e-01 1.960886796000000099e-01 4.229725905000000230e-01 3.703182364999999976e+00 4.738733822000000262e-01 1.465223325999999993e-01 1.211109853999999958e-01
1.050385355999999965e-01 6.538788734999999575e-01 3.546106846999999895e+00 1.502317050999999992e+02 2.477053347000000016e+00 2.754391722000000264e-01 8.402952982000000404e-01 1.664473734999999954e-01 6.586949260000000139e-01 4.622305129999999984e+00 9.101494917000000351e-01 1.957032991000000055e-01 1.491281673000000030e-01 4.175723988999999747e-01 2.482164624000000042e-01 7.607818321999999522e-01 2.029489663000000055e-01 4.202956339000000346e-02 8.390715396999999520e-02 4.001425001000000203e-02 6.192101611999999838e-02 9.197640856000000031e-02 3.757129630000000109e-02 2.403151779999999904e-02 4.483633953999999894e-02 9.284554642999999496e-02 1.500951417999999982e-01 4.805577583999999791e-01 3.054048583999999789e-01 1.778370358999999956e-01 7.202269068000000107e-02 2.703496213000000092e-01 1.371039306999999985e+00 5.231249696999999976e+00 2.495671572000000005e-01 3.218533357000000206e-01
4.151168273999999991e-01 4.966379962999999953e-01 3.928345390999999909e-01 2.477053347000000016e+00 1.492329116999999883e+02 2.722676240999999830e+00 5.031128934999999913e-01 2.338695734000000026e-01 1.706737779999999982e-01 5.172820141999999732e-01 7.141555234000000141e+00 1.010038804999999984e+00 1.244102921999999944e-01 4.200291418000000332e-02 1.020533066000000044e-01 2.109473454999999942e-01 5.339100856999999811e-01 2.227035505999999943e-01 7.053419049999999635e-02 1.262189700999999942e-01 1.380681025999999992e-02 1.461774131999999948e-01 9.294656828000000259e-02 1.332833106999999906e-01 1.169859869999999996e-01 7.872681704999999475e-02 1.216415987000000060e-01 1.561096821999999884e-01 4.234972394000000029e-01 2.756204856999999731e-01 2.853216094000000091e-01 1.379867557999999994e-01 2.992552313999999880e-01 1.647659299999999938e+00 7.270585613999999808e+00 5.737197873999999587e-01
2.109609949000000206e+00 6.433505750000000356e-01 6.802032775999999892e-02 2.754391722000000264e-01 2.722676240999999830e+00 2.896662438999999836e+02 4.787217840999999918e-01 1.833217897999999957e-01 1.575712934999999870e-01 2.818306452000000073e-01 1.558986117999999976e+00 9.244287844000000476e+00 1.599953338000000003e-01 1.900815194999999902e-01 4.429053580000000268e-02 1.391626119000000106e-01 2.492968868999999865e-01 2.958552993999999936e-01 1.499668063000000051e-01 4.501713947000000188e-02 1.139213248000000012e-01 9.277882920999999672e-02 7.953444498999999446e-02 7.481022656999999909e-02 4.507629106000000108e-01 1.419628025000000127e-01 5.381877849999999741e-02 2.696269725000000061e-01 3.227868613000000053e-01 5.357779998999999682e-01 8.732004082000000000e-01 3.392658034000000100e-01 1.942949786000000012e-01 6.023102043999999794e-02 8.329921183999999812e-01 7.734180231999999933e+00
4.405915401999999759e+00 5.548820976999999655e-01 1.069267881999999975e-01 8.402952982000000404e-01 5.031128934999999913e-01 4.787217840999999918e-01 1.390847254999999905e+02 5.860803471999999736e+00 6.903570564000000020e-01 6.994837650000000628e-02 6.008635184999999712e-01 3.360072868000000046e+00 4.853556646000000363e+00 5.954457963000000520e-01 3.176303093000000244e-01 6.974938173000000408e-02 1.069696400999999991e-01 1.144202853999999991e+00 2.654056878000000119e-01 1.630378056000000020e-01 1.409697830999999957e-01 3.956579172000000005e-02 3.014047135999999849e-01 1.648807362999999970e-01 2.898477643999999853e-02 1.255045442000000122e-01 9.508251930000000129e-02 3.299011318999999776e-01 2.189310929000000128e-01 1.142743489000000029e-01 3.946014199999999805e-01 1.573365864999999864e-01 3.069549388000000212e-01 1.374626204000000129e-01 3.794667575999999959e-02 2.002179786999999933e-01
8.657889625000000366e-01 1.440547599999999928e+00 7.241768081999999662e-01 1.664473734999999954e-01 2.338695734000000026e-01 1.833217897999999957e-01 5.860803471999999736e+00 1.755207321000000036e+02 1.689173261000000092e+00 6.609459074000000323e-01 6.723021988999999810e-02 5.502863539000000248e-01 4.863534292000000203e-01 4.722735163000000291e+00 1.795802828000000018e+00 7.628504152999999732e-01 1.132862413000000068e-01 2.188319786000000045e-01 2.586358570000000245e-01 2.898684323999999868e-01 2.483146266000000046e-01 9.650463036999999689e-02 9.296585509999999442e-02 4.562930500000000195e-02 1.358858196000000129e-01 9.065843154000000070e-02 8.981849812000000655e-02 4.953490502999999961e-02 8.788296511000000255e-02 7.460378826999999879e-02 2.510980936000000163e-01 2.693391054000000007e-01 3.007631964999999963e-01 1.384639820000000132e-01 7.238257981000000008e-02 1.546208880999999924e-01
2.233014772999999953e-01 6.338869982999999486e-01 4.465705440999999887e+00 6.586949260000000139e-01 1.706737779999999982e-01 1.575712934999999870e-01 6.903570564000000020e-01 1.689173261000000092e+00 1.783102165999999897e+02 2.290943621999999902e+00 1.565487805000000121e-01 5.133513982000000031e-02 1.195302198999999982e-01 3.165875164999999991e-01 3.674244781000000071e+00 3.186114929000000151e-01 1.271454528000000028e-01 1.216143712000000016e-01 1.024646047000000032e-01 2.343557598000000075e-01 5.318610085999999626e-01 3.291965597000000021e-01 8.210274161000000182e-02 8.990383791000000624e-02 3.580130209000000063e-02 4.348628750999999903e-01 1.262892969999999948e-01 9.785509276999999895e-02 3.125499730999999753e-02 8.079518768000000517e-02 5.903989277999999868e-02 7.473986945999999687e-02 5.735942362000000516e-01 2.720497756999999961e-01 3.526906818000000166e-01 6.195663514000000066e-02
2.133032548999999889e-01 2.052670198999999862e-01 3.729217492999999939e-01 4.622305129999999984e+00 5.172820141999999732e-01 2.818306452000000073e-01 6.994837650000000628e-02 6.609459074000000323e-01 2.290943621999999902e+00 1.329304740999999979e+02 6.131893372999999592e+00 8.208069939000000037e-01 9.852674237000000335e-02 1.223833631000000033e-01 3.686654005000000178e-01 4.305391227000000320e+00 4.678215265999999817e-01 2.493161671000000135e-01 4.931384932999999943e-02 1.261148505999999947e-01 2.130631353000000117e-01 4.265058438000000063e-01 1.393891794000000073e-01 5.583903644000000333e-02 7.106607010000000335e-02 2.452529608000000166e-02 2.383082927999999878e-01 7.642779081999999391e-02 1.325810765999999863e-01 5.203020438000000025e-02 3.210187541000000117e-02 1.797679369000000082e-01 2.361276627999999989e-01 5.330720132999999805e-01 1.871893050000000003e-01 1.313825225999999957e-01
