                              Electron density <n>  1.0000000
                          Double occupancy <n+ n->  0.1327978
                            ZZ AF Structure Factor  3.4710886
                            Sq.Magnetization <m^2>  0.7344044
                                              Hkin -1.3413874
                                              Hint  0.5311911
                                                 E -0.8101963
                                  Average sign <s>  1.0000000
