                              Electron density <n>  0.6148935
                          Double occupancy <n+ n->  0.1177656
                            ZZ AF Structure Factor  0.3793623
                            Sq.Magnetization <m^2>  0.3793623
                                              Hkin -24.2611070
                                              Hint  0.1177656
                                                 E -24.1433414
                                  Average sign <s>  1.0000000
